<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20190626,2964.6101,2986.9099,2958.4600,2976.2800,174400
A32,20190626,20.4291,20.4291,20.4291,20.4291,0
AAA,20190626,16.2978,16.4310,16.2534,16.2978,1842990
AAM,20190626,11.1068,11.3941,10.7717,11.2984,3230
AAV,20190626,9.0001,9.0901,9.0001,9.0901,136200
ABC,20190626,9.0473,9.0473,8.5045,8.7759,37410
ABI,20190626,24.0960,26.3202,23.3545,23.3545,3500
ABR,20190626,6.2000,6.2000,6.2000,6.2000,0
ABT,20190626,34.7373,34.7373,34.7373,34.7373,10
AC4,20190626,3.0000,3.0000,3.0000,3.0000,0
ACB,20190626,13.7278,13.8225,13.7278,13.7278,389568
ACC,20190626,12.1540,12.1540,11.9717,11.9717,11780
ACE,20190626,19.2188,19.2188,19.2188,19.2188,18000
ACL,20190626,15.7288,16.7173,15.7288,16.5453,58390
ACM,20190626,0.6000,0.6000,0.5000,0.5000,110120
ACS,20190626,12.8523,12.8523,12.8523,12.8523,0
ACV,20190626,83.5228,84.9066,82.8309,84.1158,171930
ADC,20190626,14.3563,14.3563,14.3563,14.3563,0
ADP,20190626,7.7690,7.7690,7.7690,7.7690,1000
ADS,20190626,11.6505,11.6505,11.3451,11.5633,9810
AFX,20190626,2.9000,3.1000,2.9000,3.1000,34500
AG1,20190626,7.8818,7.8818,7.8818,7.8818,0
AGF,20190626,3.3400,3.3400,3.3400,3.3400,0
AGM,20190626,8.1396,8.2300,8.1396,8.2301,310
AGP,20190626,15.4577,15.4577,15.4577,15.4577,0
AGR,20190626,3.7900,3.8800,3.7900,3.8500,26530
AGX,20190626,24.1833,24.1833,24.1833,24.1833,0
ALT,20190626,12.0641,12.0641,12.0641,12.0641,100
ALV,20190626,2.7000,2.7000,2.7000,2.7000,0
AMC,20190626,16.4058,16.4058,16.4058,16.4058,0
AMD,20190626,1.7400,1.8000,1.7400,1.7700,1054710
AME,20190626,7.3000,7.3000,7.3000,7.3000,100
AMP,20190626,16.2000,16.2000,16.2000,16.2000,0
AMS,20190626,6.8122,6.8122,6.8122,6.8122,100
AMV,20190626,13.4328,13.4328,13.3426,13.4328,46700
ANT,20190626,5.3000,5.3000,5.3000,5.3000,0
ANV,20190626,23.7396,25.0885,23.6048,24.9569,905260
APC,20190626,27.3000,27.3000,26.6000,27.0000,10720
APF,20190626,18.1139,18.1139,18.1139,18.1139,0
APG,20190626,8.0188,9.1338,8.0188,8.5763,1035320
API,20190626,23.0396,23.0396,22.0716,22.0716,200
APL,20190626,12.7994,12.7994,12.7994,12.7994,0
APP,20190626,4.5098,5.0000,4.5098,5.0000,4300
APS,20190626,2.8000,2.8000,2.8000,2.8000,0
