<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20160407,3058.3401,3062.3601,3007.0601,3008.4199,220900
AAA,20160407,9.9243,10.1635,9.9841,10.0439,160151
AAM,20160407,6.9037,6.9037,6.9037,6.9037,2590
ABI,20160407,11.0375,11.1974,11.0375,11.1974,7700
ABT,20160407,33.2688,33.9477,32.5898,33.9477,10080
ACB,20160407,6.1234,6.2255,6.1234,6.1914,32738
ACC,20160407,12.6932,12.8834,12.6932,12.8358,660
ACE,20160407,13.9108,14.1836,13.9108,14.0199,3200
ACL,20160407,3.8621,3.8621,3.8621,3.8621,0
ACM,20160407,3.9615,4.1501,3.9615,3.9615,606610
ADC,20160407,18.0601,18.0601,18.0601,18.0601,0
ADP,20160407,7.5104,7.7107,7.5104,7.7107,3140
AGF,20160407,11.9000,11.9000,11.4000,11.6000,2550
AGM,20160407,8.6142,8.9644,8.6142,8.7542,14270
AGP,20160407,11.8851,11.8851,11.8851,11.8851,0
AGR,20160407,3.1000,3.1000,3.0000,3.1000,30730
AGX,20160407,19.1341,19.1341,19.1341,19.1341,0
ALT,20160407,9.6724,9.6724,9.6724,9.6724,0
ALV,20160407,4.4176,4.4176,4.4176,4.4176,100
AMC,20160407,15.7476,15.7476,15.7476,15.7476,1000
AMD,20160407,10.3297,10.7868,10.2383,10.7868,1804150
AME,20160407,2.8478,2.8478,2.8478,2.8478,0
AMV,20160407,1.6228,1.6228,1.6228,1.6227,200
ANV,20160407,2.9768,2.9768,2.9768,2.9768,20
APC,20160407,16.1860,16.1860,16.0908,16.0907,17210
APG,20160407,4.4910,4.7274,4.3334,4.7274,129000
API,20160407,9.0997,9.2933,9.0029,9.2933,110800
APP,20160407,7.2736,7.2736,7.2736,7.2736,0
APS,20160407,3.0000,3.0000,2.8000,3.0000,185300
ARM,20160407,20.5383,20.5980,20.5383,20.5980,2100
ASA,20160407,3.0000,3.0000,2.9000,3.0000,44300
ASD,20160407,0.4000,0.4000,0.4000,0.4000,0
ASM,20160407,14.0081,14.0877,13.8489,13.9285,1148920
ASP,20160407,3.0498,3.0498,3.0498,3.0498,2460
ATA,20160407,4.9000,5.0000,4.8000,5.0000,903790
ATS,20160407,15.6000,15.6000,15.5000,15.5000,400
AUD-X,20160407,1.3137,1.3137,1.3137,1.3137,0
AVF,20160407,0.9000,1.0000,0.9000,1.0000,995400
B82,20160407,6.2000,6.2000,6.2000,6.2000,0
BBC,20160407,62.9507,63.4387,57.5828,62.4627,2770
BBS,20160407,11.0106,11.0106,11.0106,11.0106,0
BCC,20160407,10.9626,10.9626,10.6850,10.8238,203500
BCE,20160407,3.5550,3.5550,3.3458,3.4504,16050
BCG,20160407,4.9664,5.0364,4.4768,5.0364,3399300
BCP,20160407,5.4571,5.4571,5.4571,5.4571,0
BDB,20160407,3.1052,3.1052,3.1052,3.1052,0
BDG,20160407,10.5918,10.5918,10.5918,10.5918,0
BDW,20160407,8.3888,8.3888,8.3888,8.3888,0
BED,20160407,21.0258,22.4036,21.0258,22.4036,1800
BFC,20160407,15.1875,15.1875,14.8847,15.0865,55460
BHC,20160407,1.7000,1.8000,1.7000,1.8000,15100
BHP,20160407,9.4346,9.4346,9.4346,9.4346,0
BHT,20160407,4.2501,4.2501,4.2501,4.2501,100
BIC,20160407,18.3526,18.5265,17.3958,18.5266,58650
BID,20160407,15.1267,15.1267,14.9487,15.0377,452990
BII,20160407,12.9000,13.1000,12.9000,13.0000,220900
BKC,20160407,12.8000,12.8000,12.8000,12.8000,0
BLF,20160407,2.0000,2.0000,1.9047,1.9048,5100
BLI,20160407,5.2416,5.2416,4.6041,4.6041,1900
BMC,20160407,13.8090,13.8090,13.0461,13.6564,31020
BMI,20160407,17.4137,17.4137,16.9319,17.3449,42070
BMJ,20160407,3.0132,3.0132,3.0132,3.0132,0
BMN,20160407,5.5651,5.5651,5.5651,5.5651,0
BMP,20160407,56.1499,56.1499,55.4111,55.7805,73790
BPC,20160407,8.3276,8.5920,8.3276,8.5920,4100
BRC,20160407,5.9608,5.9608,5.8340,5.8339,610
BRL-X,20160407,3.6364,3.6364,3.6364,3.6364,0
BSC,20160407,19.8128,19.8128,19.8128,19.8128,100
BSI,20160407,6.5803,6.7146,6.3117,6.5132,11360
