<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20160519,2802.3101,2829.3999,2801.5500,2806.9099,111600
AAA,20160519,13.5114,13.7506,13.1527,13.5712,236810
AAM,20160519,7.4105,7.4105,6.9671,6.9671,5010
ABI,20160519,12.7171,12.7970,12.6371,12.6371,70100
ABT,20160519,33.0651,33.0651,32.9293,32.9293,20
ACB,20160519,6.5656,6.5996,6.4635,6.5997,102855
ACC,20160519,13.9293,13.9293,13.6441,13.7866,16970
ACE,20160519,15.4928,16.0384,15.4928,16.0383,920
ACL,20160519,3.7807,3.7807,3.7807,3.7808,9200
ACM,20160519,3.8672,3.9615,3.7729,3.8672,345900
ADC,20160519,13.1109,13.1109,13.1109,13.1109,0
ADP,20160519,8.9624,8.9874,8.9624,8.9624,1800
AGF,20160519,10.2000,10.2000,9.8000,9.8000,100
AGM,20160519,10.0849,10.2250,10.0149,10.2250,21830
AGP,20160519,10.5381,11.6077,10.4985,11.6078,19900
AGR,20160519,2.9000,2.9000,2.8000,2.9000,88500
AGX,20160519,21.9712,21.9712,21.9712,21.9712,0
ALT,20160519,9.6725,9.6725,9.6725,9.6724,100
ALV,20160519,4.3215,4.3215,4.3215,4.3215,0
AMC,20160519,19.4221,20.2917,19.4221,20.2921,500
AMD,20160519,12.7136,13.1078,12.7136,12.9332,1520630
AME,20160519,2.9902,2.9902,2.9902,2.9902,0
AMV,20160519,1.6227,1.6227,1.6227,1.6227,0
ANV,20160519,2.6000,2.6754,2.6000,2.6754,15850
APC,20160519,15.9003,16.0907,15.9003,16.0907,3760
APG,20160519,5.6729,6.0669,5.4366,5.9093,186240
API,20160519,7.3572,7.3572,7.3572,7.3572,0
APP,20160519,7.1929,7.8779,7.1929,7.8779,1400
APS,20160519,2.7000,2.7000,2.6000,2.6000,43600
ARM,20160519,19.8816,19.8816,19.8816,19.8816,0
ASA,20160519,3.0000,3.1000,3.0000,3.0000,27300
ASD,20160519,0.4000,0.4000,0.4000,0.4000,0
ASM,20160519,13.6897,13.6897,13.5305,13.5305,1025060
ASP,20160519,3.2785,3.5072,3.2785,3.3547,131250
ATA,20160519,4.6000,4.7000,4.5000,4.7000,721330
ATS,20160519,11.0000,11.0000,11.0000,11.0000,0
AUD-X,20160519,1.3837,1.3837,1.3837,1.3837,0
AVF,20160519,0.8000,0.8000,0.7000,0.8000,41880
B82,20160519,5.6000,5.6000,5.6000,5.6000,0
BBC,20160519,68.3185,68.3185,68.3185,68.3185,0
BBS,20160519,10.7337,11.0799,10.6644,11.0799,2330
BCC,20160519,9.1586,9.3668,9.1586,9.3667,396300
BCE,20160519,3.7118,3.8164,3.7118,3.7641,87170
BCG,20160519,4.4767,4.4767,4.3369,4.4068,136230
BCP,20160519,5.0764,5.0764,5.0764,5.0764,0
BDB,20160519,3.3587,3.3587,3.3587,3.3587,0
BDG,20160519,13.4335,13.4335,13.4335,13.4335,1400
BDW,20160519,8.3888,8.3888,8.3888,8.3888,0
BED,20160519,23.7215,23.7215,23.7215,23.7215,0
BFC,20160519,16.1461,16.1461,15.9443,16.0452,22260
BHC,20160519,2.5000,2.5000,2.5000,2.5000,0
BHP,20160519,6.9348,6.9348,6.9348,6.9348,0
BHT,20160519,3.8723,3.8723,3.8723,3.8723,0
BIC,20160519,19.5799,19.6693,19.3117,19.4011,9370
BID,20160519,16.8173,16.9063,16.5504,16.5503,966170
BII,20160519,15.1000,15.2000,15.0000,15.2000,267300
