<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20160603,2929.7900,2945.5200,2915.1899,2938.6799,172000
AAA,20160603,14.8865,14.9463,14.7071,14.8865,398767
AAM,20160603,7.5371,7.5371,7.5371,7.5371,0
ABI,20160603,13.8368,13.9967,13.8368,13.9968,16300
ABT,20160603,32.5219,33.1330,32.5219,32.9972,170
ACB,20160603,6.2935,6.3615,6.2595,6.2935,94742
ACC,20160603,14.0116,14.0116,13.4927,13.4927,6640
ACE,20160603,15.7110,15.7110,15.2746,15.7110,5000
ACL,20160603,3.8621,3.9841,3.8621,3.9027,5770
ACM,20160603,4.2445,4.2445,4.1502,4.2445,761703
ADC,20160603,12.4419,12.4419,12.4419,12.4419,0
ADP,20160603,8.8626,8.8626,8.8626,8.8626,0
AGF,20160603,10.0000,10.0000,9.7000,9.8000,5650
AGM,20160603,10.2141,10.3762,10.2141,10.2141,32230
AGP,20160603,10.7269,10.7269,10.7269,10.7269,500
AGR,20160603,3.0000,3.0000,2.9000,3.0000,50120
AGX,20160603,21.9712,21.9712,21.9712,21.9712,0
ALT,20160603,8.6308,8.7052,8.6308,8.7052,200
ALV,20160603,4.0334,4.1295,4.0334,4.1295,4600
AMC,20160603,18.2629,18.2629,18.2629,18.2629,0
AMD,20160603,12.5382,12.6370,12.1433,12.2421,796700
AME,20160603,2.7766,2.7766,2.7766,2.7766,0
AMV,20160603,1.6678,1.6678,1.6678,1.6678,100
ANV,20160603,2.8637,2.8637,2.7130,2.7130,720
APC,20160603,15.9956,16.2812,15.9956,16.2812,18150
APG,20160603,6.0669,6.8548,6.0669,6.8548,103400
API,20160603,6.7764,7.0668,6.7764,6.7764,3200
APP,20160603,7.8779,7.8779,7.6724,7.6724,5124
APS,20160603,2.9000,2.9000,2.8000,2.9000,44400
ARM,20160603,16.7952,16.7952,16.7952,16.7952,105
ASA,20160603,3.1000,3.4000,3.1000,3.4000,704890
ASD,20160603,0.4000,0.4000,0.4000,0.4000,0
ASM,20160603,13.2121,13.3713,13.0529,13.1326,685410
ASP,20160603,3.3548,3.4310,3.2785,3.4310,78880
ATA,20160603,6.8000,7.0000,6.3000,6.3000,1220810
ATS,20160603,11.4000,11.6000,11.4000,11.6000,113700
AUD-X,20160603,1.3829,1.3829,1.3829,1.3829,0
AVF,20160603,0.5000,0.6000,0.5000,0.5000,395983
B82,20160603,5.6000,5.6000,5.6000,5.6000,1000
BBC,20160603,71.2465,71.2465,71.2465,71.2465,0
BBS,20160603,11.3795,11.8287,11.3795,11.7538,2200
BCC,20160603,9.9912,10.0606,9.9218,9.9912,203800
BCE,20160603,3.8686,3.9732,3.8686,3.8687,185130
BCG,20160603,4.6167,4.8265,4.6167,4.6866,538350
BCP,20160603,5.7110,5.7110,5.3937,5.3936,2000
BDB,20160603,3.9290,3.9290,3.9290,3.9290,0
BDG,20160603,13.4852,13.4852,13.4852,13.4852,1700
BDW,20160603,8.3888,8.3888,8.3888,8.3888,0
BED,20160603,25.0574,25.0574,25.0574,25.0574,0
BFC,20160603,16.5498,16.5498,16.4488,16.4993,10490
BHC,20160603,2.2000,2.2000,2.2000,2.2000,4700
BHP,20160603,6.9348,6.9348,6.9348,6.9348,0
BHT,20160603,3.4945,3.4945,3.4945,3.4945,0
BIC,20160603,19.2223,19.2223,18.7753,19.2223,103750
BID,20160603,16.4614,16.5504,16.2834,16.2834,1115540
BII,20160603,15.3000,15.5000,15.2000,15.4000,409050
BKC,20160603,10.8000,10.8000,10.8000,10.8000,0
BLF,20160603,3.9000,4.0000,3.8000,4.0000,2800
BLI,20160603,4.6749,4.6749,4.6749,4.6749,0
BMC,20160603,12.2068,12.2068,11.8253,12.1305,46030
BMI,20160603,16.7219,16.9372,16.7219,16.9372,4100
BMJ,20160603,3.8157,3.8457,3.8157,3.8457,2900
BMN,20160603,5.5955,5.5955,5.5955,5.5955,0
BMP,20160603,52.2283,52.2283,51.0846,51.0846,85160
BPC,20160603,12.1851,12.3284,11.8267,12.3284,14300
BRC,20160603,6.3412,6.3412,6.3412,6.3412,1730
BRL-X,20160603,3.5801,3.5801,3.5801,3.5801,0
BSC,20160603,19.1475,19.1475,19.1475,19.1475,0
BSI,20160603,6.1775,6.1775,6.0432,6.0432,2810
BST,20160603,9.7512,9.7512,9.7512,9.7512,0
BT6,20160603,5.5000,5.5000,5.5000,5.5000,0
BTCUSD-X,20160603,537.6820,536.9200,574.6380,569.1940,12202000000
BTG,20160603,3.2430,3.2430,3.2430,3.2430,0
BTH,20160603,9.3000,9.3000,9.3000,9.3000,0
BTP,20160603,9.2906,9.2906,9.2282,9.2906,33520
BTS,20160603,8.1554,8.1554,8.1554,8.1553,100
BTT,20160603,24.8234,24.8234,24.8234,24.8234,30
BTU,20160603,5.7745,5.7745,5.7745,5.7745,0
BTW,20160603,12.5014,12.5014,12.5014,12.5013,500
BVG,20160603,1.4000,1.4000,1.3000,1.3000,6100
BVH,20160603,55.8443,56.3097,55.3789,55.3790,207240
BVN,20160603,7.1772,7.1772,7.1772,7.1772,500
BVS,20160603,10.4041,10.7293,10.4041,10.5667,65440
BWA,20160603,3.4582,3.4582,3.4582,3.4582,0
BXH,20160603,9.4512,9.4512,9.4512,9.4512,30100
C21,20160603,9.7926,9.7926,9.7926,9.7926,0
C32,20160603,24.2174,24.5641,24.0689,24.0689,140940
C47,20160603,9.1598,9.2897,9.0298,9.0948,114290
C71,20160603,18.1847,18.1847,18.1847,18.1847,0
C92,20160603,30.0000,30.0000,30.0000,30.0000,0
CAD,20160603,1.8000,1.8000,1.8000,1.8000,12830
CAD-X,20160603,1.3094,1.3094,1.3094,1.3094,0
CAN,20160603,23.4093,23.4093,23.4093,23.4093,0
CAP,20160603,22.1309,23.2005,22.1309,23.2005,42800
CAV,20160603,31.3440,32.4174,31.3440,32.2028,211690
CCI,20160603,6.8197,7.0109,6.5010,6.5010,1590
CCL,20160603,3.5779,3.6592,3.5779,3.6592,370320
CCM,20160603,10.7447,10.7447,10.7447,10.7447,0
CCR,20160603,9.9889,9.9889,9.9889,9.9889,0
CDC,20160603,4.9971,5.0932,4.9971,5.0932,57310
CDN,20160603,15.0746,15.0746,14.1766,14.9463,1400
CDO,20160603,20.9800,21.1166,20.9116,21.0483,1145560
CEC,20160603,18.2293,18.2293,18.2293,18.2293,0
CEO,20160603,8.4937,8.4937,8.3460,8.3460,298870
CFC,20160603,9.4234,9.4234,9.4234,9.4234,0
CHP,20160603,12.7854,12.9179,12.7854,12.9179,58165
CI5,20160603,10.5234,10.5234,10.5234,10.5234,0
CID,20160603,2.5000,2.5000,2.5000,2.5000,0
CIG,20160603,2.1000,2.2000,2.1000,2.2000,38450
CII,20160603,22.6406,22.8182,22.6406,22.8182,267550
CJC,20160603,19.9218,19.9218,19.9218,19.9218,0
CKD,20160603,6.0325,6.0325,6.0325,6.0325,0
CKV,20160603,11.1718,11.1718,11.1718,11.1718,0
CL-F,20160603,49.0400,49.4100,48.3300,48.6200,564846
CLC,20160603,25.2194,25.2194,23.8683,24.7690,33090
CLG,20160603,4.1000,4.2000,4.0000,4.0000,7180
CLL,20160603,18.3785,18.3785,18.0772,18.0772,6990
CLM,20160603,10.6069,10.6069,10.6069,10.6069,0
CLW,20160603,15.0620,15.0620,14.8178,14.8178,30
CMC,20160603,4.6000,4.6000,4.6000,4.6000,10000
CMG,20160603,11.0270,11.0270,10.8790,11.0270,6490
CMI,20160603,7.9000,8.2000,7.9000,8.1000,114400
CMK,20160603,7.4995,7.4995,7.4995,7.4995,0
CMP,20160603,8.2581,8.2581,8.2581,8.2581,0
CMS,20160603,5.9938,5.9938,5.7603,5.9938,22600
CMT,20160603,10.8901,12.0601,10.8001,12.0601,6970
CMV,20160603,9.9145,9.9145,9.9145,9.9145,0
CMX,20160603,3.4701,3.6178,3.4701,3.6178,11060
CNC,20160603,15.8483,16.3595,15.8483,16.3595,2200
CNG,20160603,26.3223,26.5346,26.1808,26.1807,38990
CNN,20160603,12.9196,12.9196,12.9196,12.9196,0
CNT,20160603,1.6000,1.7000,1.6000,1.7000,400
CNY-X,20160603,6.5745,6.5745,6.5745,6.5745,0
COM,20160603,31.5861,31.5861,31.2375,31.3072,120
CPC,20160603,13.7081,14.7735,13.7081,14.7023,600
CSC,20160603,6.0152,6.2834,6.0152,6.2068,38200
CSM,20160603,18.4743,18.5840,18.2551,18.3099,1012750
CSV,20160603,15.0161,15.0823,14.5530,14.5531,98350
CT3,20160603,7.3853,7.3853,7.3853,7.3853,0
CT6,20160603,6.4940,6.4940,6.4940,6.4940,0
CTA,20160603,3.5000,3.5000,3.5000,3.5000,0
CTB,20160603,14.7088,14.7088,14.7088,14.7089,400
CTC,20160603,9.2153,9.2153,8.1703,8.1702,6220
CTD,20160603,117.1238,118.4472,116.4621,118.4472,60780
CTG,20160603,16.3242,16.3242,16.1418,16.2330,580270
CTI,20160603,19.2026,19.3606,19.0445,19.0445,307200
CTN,20160603,1.0000,1.0000,1.0000,1.0000,1400
