<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20180525,3148.4099,3156.7300,3131.0701,3141.3000,128600
AAA,20180525,18.1185,18.5182,18.1185,18.3850,2164800
AAM,20180525,7.3062,7.3062,7.3062,7.3062,0
ABC,20180525,6.9975,6.9975,6.9151,6.9151,3100
ABI,20180525,22.4516,22.4516,20.7787,22.4516,520
ABT,20180525,28.1965,28.9093,28.1965,28.9093,140
AC4,20180525,5.0001,5.0001,5.0001,5.0001,0
ACB,20180525,16.8768,17.0826,16.4240,16.4651,3370106
ACC,20180525,10.6672,11.1117,10.6672,11.1117,160
ACE,20180525,15.8536,16.6880,15.8536,16.6880,206
ACL,20180525,3.6710,4.0613,3.6710,4.0613,30
ACM,20180525,0.8000,0.8000,0.7000,0.8000,325212
ACS,20180525,10.6694,10.6694,10.6694,10.6694,0
ACV,20180525,79.2078,79.9901,79.2078,79.4034,26305
ADC,20180525,15.0545,15.0545,15.0545,15.0545,0
ADP,20180525,8.5627,8.5627,8.5627,8.5627,1000
ADS,20180525,12.2649,12.2649,12.1892,12.1892,10950
AFX,20180525,3.6036,3.6036,3.6036,3.6036,0
AG1,20180525,9.2564,9.2564,9.2564,9.2564,0
AGF,20180525,5.3300,5.3300,5.3000,5.3000,50
AGM,20180525,6.9391,7.5390,6.9391,7.5390,50
AGP,20180525,19.6105,19.6105,19.6105,19.6105,0
AGR,20180525,3.5800,3.5800,3.4800,3.4800,264600
AGX,20180525,23.2629,23.2629,23.2629,23.2629,0
ALT,20180525,11.4754,11.4754,11.4754,11.4754,3000
ALV,20180525,4.1000,4.1000,4.0000,4.0000,21800
AMC,20180525,17.9591,17.9591,17.9591,17.9591,0
AMD,20180525,3.6200,3.7000,3.5500,3.5500,160700
AME,20180525,9.6113,9.6113,9.6113,9.6113,0
AMP,20180525,16.2000,16.2000,16.2000,16.2000,0
AMS,20180525,5.6550,5.6550,5.6550,5.6550,500
AMV,20180525,6.2205,6.3557,6.2205,6.3558,3300
ANT,20180525,7.8000,7.8000,7.8000,7.8000,0
ANV,20180525,20.8811,21.2220,20.8811,20.8811,506010
APC,20180525,28.1000,28.1000,27.0000,27.2000,12780
APF,20180525,24.1286,24.1286,24.1286,24.1286,0
APG,20180525,4.9057,4.9743,4.8028,4.9314,201480
API,20180525,19.6515,20.6195,19.6515,20.6196,3300
APL,20180525,13.1655,13.1655,13.1655,13.1655,0
APP,20180525,8.2394,8.2394,8.2394,8.2394,0
APS,20180525,3.7000,3.8000,3.6000,3.6000,324100
ARM,20180525,35.5324,35.5324,35.5324,35.5324,0
ART,20180525,7.0941,7.0941,6.5812,6.7521,570400
ASA,20180525,2.2000,2.3000,2.2000,2.2000,6915
ASD,20180525,1.6000,1.6000,1.6000,1.6000,0
ASM,20180525,11.7317,11.7755,11.1189,11.1189,2639070
ASP,20180525,5.7175,5.7175,5.7175,5.7175,0
AST,20180525,47.2790,47.2790,46.4128,47.0624,84480
ATA,20180525,0.7000,0.7000,0.7000,0.7000,13000
ATB,20180525,1.2000,1.2000,1.2000,1.2000,272920
ATG,20180525,1.9300,1.9300,1.7300,1.8400,159360
ATS,20180525,48.2000,48.2000,47.6000,47.6000,9300
AUD-X,20180525,1.3207,1.3207,1.3207,1.3207,0
AUDUSD,20180525,0.0000,0.0000,0.0000,0.7500,153624
AUM,20180525,10.4867,10.4867,10.4867,10.4867,0
AVC,20180525,23.8930,23.8930,23.8930,23.8930,0
AVF,20180525,0.3000,0.3000,0.3000,0.3000,661860
B82,20180525,1.7000,1.7000,1.7000,1.7000,1700
BAB,20180525,20.4587,20.4587,20.4587,20.4587,15700
BAL,20180525,33.6675,33.6675,33.6675,33.6675,0
BAX,20180525,16.7445,16.7445,16.7445,16.7445,0
BBC,20180525,74.8055,78.6954,74.8055,78.6954,20
BBM,20180525,8.9688,8.9688,8.9688,8.9688,0
BBS,20180525,10.0319,10.0319,10.0319,10.0319,0
BCC,20180525,5.8929,5.9822,5.8929,5.8929,17400
BCE,20180525,3.9623,4.0734,3.9492,4.0734,5040
BCG,20180525,4.5327,4.6385,4.5025,4.6083,57520
BCM,20180525,24.6243,24.6243,24.6243,24.6243,0
BCP,20180525,8.4076,8.4076,8.4076,8.4076,200
BDB,20180525,2.8932,2.8932,2.8932,2.8932,0
BDG,20180525,18.1630,18.1630,18.1630,18.1630,0
BDT,20180525,6.2496,6.2496,6.2496,6.2496,0
BDW,20180525,11.5461,11.5461,11.5461,11.5461,0
BED,20180525,22.6661,22.6661,22.6661,22.6661,0
BEL,20180525,6.1826,6.1826,6.1826,6.1826,0
BFC,20180525,23.3097,23.3475,23.1208,23.2720,2720
BGW,20180525,9.2824,9.2824,9.2824,9.2824,0
BHA,20180525,18.1962,18.1962,18.1962,18.1962,0
BHC,20180525,2.3000,2.3000,2.3000,2.3000,10000
BHK,20180525,11.1517,11.1517,11.1517,11.1517,0
