<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20200824,3391.1101,3396.5701,3368.0300,3385.6399,266200
A32,20200824,25.9491,25.9491,25.9491,25.9491,0
AAA,20200824,11.2018,11.5219,11.2476,11.3390,4768630
AAM,20200824,11.8500,11.8500,11.3500,11.3500,70
AAS,20200824,18.6000,21.3000,15.9000,18.9000,967366
AAV,20200824,5.9000,6.0000,5.7000,6.0000,477200
ABC,20200824,13.4000,15.1000,13.4000,14.9000,182970
ABI,20200824,31.2159,32.2069,31.2159,31.5132,46790
ABR,20200824,19.9000,22.0000,19.9000,21.9000,1920
ABS,20200824,9.6154,9.8077,9.6154,9.8077,300820
ABT,20200824,31.4831,31.4831,31.4831,31.4831,0
AC4,20200824,3.0000,3.0000,3.0000,3.0000,0
ACB,20200824,16.9600,17.2000,16.8000,16.8000,6821518
ACC,20200824,11.8136,12.1131,11.7138,11.9800,13710
ACE,20200824,27.5487,28.0094,27.5487,28.0094,12200
ACL,20200824,15.4500,15.5000,15.0000,15.0500,140700
ACM,20200824,0.7000,0.8000,0.7000,0.7000,210180
ACS,20200824,13.3000,13.3000,13.3000,13.3000,0
ACV,20200824,55.3000,56.0000,55.1000,55.2000,119018
ADC,20200824,14.2167,14.2167,13.1741,13.1741,3110
ADG,20200824,49.6000,50.0000,49.5000,49.8000,24340
ADP,20200824,10.7973,10.7973,10.7973,10.7973,0
ADS,20200824,8.0541,8.9277,8.0541,8.5437,32960
AFX,20200824,10.1000,10.5000,9.6000,10.1000,361000
AG1,20200824,7.0000,7.0000,7.0000,7.0000,100
AGF,20200824,2.8000,2.8000,2.8000,2.8000,0
AGG,20200824,25.7296,26.0478,25.7296,25.8660,519590
AGM,20200824,12.0500,12.8000,12.0500,12.8000,103170
AGP,20200824,16.9891,16.9891,16.9891,16.9891,30
AGR,20200824,3.6000,3.6800,3.6000,3.6600,482650
AGX,20200824,26.2000,26.2000,26.2000,26.2000,0
ALT,20200824,10.0223,10.0223,10.0223,10.0223,0
ALV,20200824,2.6000,2.6000,2.6000,2.6000,0
AMC,20200824,15.8468,15.8468,15.8468,15.8468,0
AMD,20200824,2.6400,2.6800,2.6200,2.6300,2341230
AME,20200824,7.5000,7.5000,7.5000,7.5000,700
AMP,20200824,10.2000,10.2000,10.2000,10.2000,0
AMS,20200824,7.0909,7.0909,7.0909,7.0909,500
AMV,20200824,11.0039,11.2756,10.9360,10.9360,376190
ANT,20200824,9.0000,9.0000,9.0000,9.0000,2900
ANV,20200824,15.9641,16.0119,15.7729,16.0119,198750
APC,20200824,19.0000,19.4000,18.9000,19.4000,32470
APF,20200824,24.2808,24.6923,24.2808,24.6923,6002
APG,20200824,9.9485,10.0343,9.8627,9.8628,507920
APH,20200824,56.6366,57.1667,56.4852,56.5609,358550
API,20200824,9.7773,9.7773,9.0029,9.0997,14900
APL,20200824,13.2000,13.2000,13.2000,13.2000,0
APP,20200824,3.1000,3.2000,3.1000,3.2000,6832
APS,20200824,2.4000,2.5000,2.4000,2.5000,35500
APT,20200824,3.0000,3.0000,3.0000,3.0000,0
AQN,20200824,7.5000,7.5000,7.5000,7.5000,0
ARM,20200824,14.0000,14.0000,14.0000,14.0000,0
ART,20200824,2.3000,2.4000,2.3000,2.3000,208905
ASA,20200824,1.2000,1.2000,1.2000,1.2000,0
ASD,20200824,3.1000,3.1000,3.1000,3.1000,0
ASM,20200824,6.0500,6.1500,6.0500,6.1200,1348470
ASP,20200824,5.6757,5.6757,5.3353,5.5193,30840
AST,20200824,46.0000,46.8000,45.7500,46.5000,56850
ATA,20200824,0.3000,0.3000,0.3000,0.3000,0
ATB,20200824,0.6000,0.6000,0.5000,0.6000,29100
ATD,20200824,9.6000,9.6000,9.6000,9.6000,0
ATG,20200824,0.6400,0.6600,0.6300,0.6600,140990
ATS,20200824,26.4000,26.4000,26.4000,26.4000,0
AUD-X,20200824,1.3949,1.3949,1.3949,1.3949,0
AUDUSD,20200824,0.0000,0.0000,0.0000,0.7161,96401
AUM,20200824,10.5000,10.5000,10.5000,10.5000,0
AVC,20200824,22.6974,22.6974,22.6974,22.6974,0
AVF,20200824,0.4000,0.4000,0.4000,0.4000,0
B82,20200824,0.4000,0.4000,0.4000,0.4000,0
BAB,20200824,19.2661,19.2661,17.0642,17.0642,2500
BAL,20200824,8.0000,8.0000,8.0000,8.0000,0
BAX,20200824,37.8286,38.5671,37.8286,38.5671,700
BBC,20200824,45.7000,49.2000,45.7000,49.0000,4380
BBH,20200824,25.6000,25.6000,25.6000,25.6000,0
BBM,20200824,8.9454,8.9454,8.9454,8.9454,0
BBS,20200824,10.9622,10.9622,10.9622,10.9622,0
BBT,20200824,20.8000,20.8000,20.8000,20.8000,2100
BCB,20200824,6.6000,6.6000,6.6000,6.6000,0
BCC,20200824,6.6072,6.8750,6.5179,6.5179,369650
BCE,20200824,7.9457,7.9457,7.8847,7.9282,210780
BCF,20200824,42.5203,42.5203,42.5203,42.5203,0
BCG,20200824,6.1004,6.3634,6.0325,6.3464,1638550
BCM,20200824,30.1771,30.1771,30.1771,30.1771,0
BCP,20200824,11.5000,11.5000,11.5000,11.5000,0
BDB,20200824,10.1247,10.1247,10.1247,10.1247,0
BDG,20200824,24.9381,24.9381,24.9381,24.9381,1000
BDT,20200824,16.6651,16.6651,16.1916,16.3810,11400
BDW,20200824,12.9995,12.9995,12.9995,12.9995,0
BED,20200824,30.3644,30.3644,30.3644,30.3644,0
BEL,20200824,9.9270,9.9270,9.9270,9.9270,0
BFC,20200824,14.5208,15.1017,14.3272,15.1016,947590
BGW,20200824,21.9242,21.9242,21.9242,21.9242,0
BHA,20200824,12.9000,12.9000,12.9000,12.9000,100
BHC,20200824,3.7000,3.7000,3.7000,3.7000,0
BHG,20200824,12.0278,12.0278,12.0278,12.0278,0
BHK,20200824,12.4000,12.4000,12.4000,12.4000,0
BHN,20200824,47.1143,48.4885,47.1143,48.0958,5960
BHP,20200824,6.3000,6.3000,6.3000,6.3000,100
BHT,20200824,7.7000,7.7000,7.7000,7.7000,0
BIC,20200824,17.4865,18.0630,17.3904,17.9189,118220
BID,20200824,38.8436,39.2369,38.5485,38.9911,940780
BII,20200824,0.7000,0.8000,0.7000,0.7000,589210
BIO,20200824,9.4507,9.4507,9.4507,9.4507,0
BKC,20200824,5.8000,5.8000,5.8000,5.8000,300
BKH,20200824,32.7415,32.7415,32.7415,32.7415,500
BLF,20200824,2.9000,2.9000,2.9000,2.9000,0
BLI,20200824,6.7945,6.7945,6.7945,6.7945,0
BLN,20200824,1.6000,1.6000,1.6000,1.6000,0
BLT,20200824,16.5000,16.5000,16.5000,16.5000,0
BLU,20200824,10.0000,10.0000,10.0000,10.0000,0
BLW,20200824,17.0493,17.0493,17.0493,17.0493,0
BMC,20200824,9.8900,10.2000,9.8300,10.2000,17510
BMD,20200824,6.8000,6.8000,6.8000,6.8000,0
BMF,20200824,15.5000,15.5000,15.5000,15.5000,1300
BMG,20200824,26.5001,26.5001,26.5001,26.5001,0
BMI,20200824,21.3369,21.6673,21.3369,21.3841,288120
BMJ,20200824,10.3155,10.3155,10.3155,10.3155,50000
BMN,20200824,5.0000,5.0000,5.0000,5.0000,0
BMP,20200824,52.1879,52.1879,51.4681,52.0080,182700
BMS,20200824,6.1000,6.1000,5.6000,5.6000,10600
BMV,20200824,9.9522,9.9522,9.9522,9.9522,0
BNW,20200824,8.9416,8.9416,8.9416,8.9416,0
BOT,20200824,51.6000,51.8000,51.6000,51.8000,10000
BPC,20200824,10.3636,10.3636,10.3636,10.3636,0
BPW,20200824,26.9000,26.9000,26.9000,26.9000,0
BQB,20200824,4.5000,4.5000,4.5000,4.5000,0
BRC,20200824,10.6500,11.0000,10.6500,10.6500,1250
BRL-X,20200824,5.6106,5.6106,5.6106,5.6106,0
BRR,20200824,8.6325,8.6325,8.6325,8.6325,100
BRS,20200824,11.7220,11.7220,11.7220,11.7220,0
BSA,20200824,11.5830,11.5830,11.5830,11.5830,700
BSC,20200824,11.7000,11.7000,11.7000,11.7000,0
BSD,20200824,26.2495,26.2495,26.2495,26.2495,50
BSG,20200824,10.2000,10.2000,10.2000,10.2000,0
BSH,20200824,14.5027,14.5027,14.5027,14.5027,0
BSI,20200824,7.9500,8.1500,7.9500,8.1500,5870
BSL,20200824,9.0563,9.1516,9.0563,9.0562,3600
BSP,20200824,15.8741,15.8741,15.8741,15.8741,0
BSQ,20200824,19.5000,19.5000,19.5000,19.5000,0
BSR,20200824,6.5000,6.6000,6.4000,6.5000,2618441
BST,20200824,13.7460,13.7460,13.7460,13.7460,0
BT1,20200824,15.4883,15.4883,15.4883,15.4883,0
