<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20200309,2987.1799,2989.2100,2940.7100,2943.2900,414600
A32,20200309,34.9363,34.9363,34.9363,34.9363,0
AAA,20200309,11.2933,11.2933,10.5160,10.5160,2892350
AAM,20200309,12.0000,12.0000,12.0000,12.0000,150
AAV,20200309,6.7000,6.7000,6.2000,6.2000,59400
ABC,20200309,8.5045,8.5045,8.1426,8.1426,35800
ABI,20200309,25.1224,25.1224,24.0595,24.0595,14800
ABR,20200309,31.6000,31.6000,31.6000,31.6000,7200
ABT,20200309,31.5915,31.6855,30.0871,31.6855,3390
AC4,20200309,3.0000,3.0000,3.0000,3.0000,0
ACB,20200309,15.2000,15.2000,14.1538,14.3385,16776046
ACC,20200309,12.9117,12.9117,12.3127,12.8452,150
ACE,20200309,22.1056,22.1056,22.1056,22.1056,10
ACL,20200309,8.5682,8.8182,8.5227,8.7273,27460
ACM,20200309,0.5000,0.6000,0.5000,0.6000,258445
ACS,20200309,12.9000,12.9000,12.9000,12.9000,1600
ACV,20200309,59.0000,60.0000,54.7000,56.4000,163979
ADC,20200309,13.8374,13.8374,13.8374,13.8374,2900
ADG,20200309,43.9070,43.9070,42.7907,42.7907,18100
ADP,20200309,9.6976,9.6976,9.6976,9.6975,1000
ADS,20200309,8.4565,9.2506,8.4565,8.7270,4990
AFX,20200309,3.2000,3.3000,2.9000,3.0000,44800
AG1,20200309,3.5826,3.5826,3.5826,3.5826,0
AGF,20200309,2.8000,2.8000,2.8000,2.8000,0
AGG,20200309,24.8204,24.8204,24.0931,24.5931,181490
AGM,20200309,9.3154,9.3154,9.1345,9.2249,2820
AGP,20200309,16.2341,16.2341,16.2341,16.2341,0
AGR,20200309,3.2700,3.2700,3.1400,3.1400,288970
AGX,20200309,17.2732,17.2732,17.2732,17.2732,0
ALT,20200309,11.0431,11.0431,10.7647,10.7647,5500
ALV,20200309,2.3000,2.3000,2.3000,2.3000,0
AMC,20200309,14.9218,14.9218,14.9218,14.9218,0
AMD,20200309,3.2700,3.2700,3.0600,3.2700,20636010
AME,20200309,6.3000,6.3000,6.3000,6.3000,1000
AMP,20200309,10.2000,10.2000,10.2000,10.2000,0
AMS,20200309,6.5454,6.5454,6.5454,6.5455,100
AMV,20200309,12.5662,12.5662,11.3435,11.3436,884176
ANT,20200309,9.6000,9.6000,9.6000,9.6000,0
ANV,20200309,15.4067,15.6319,15.0463,15.0462,315350
APC,20200309,17.1000,17.9000,16.8500,16.8500,16720
APF,20200309,15.4665,15.4665,15.4665,15.4665,0
APG,20200309,8.4906,8.4906,7.9760,8.2161,224320
API,20200309,13.5528,13.5528,12.2943,12.2943,400
APL,20200309,12.7994,12.7994,12.7994,12.7994,0
APP,20200309,5.6000,5.6000,5.6000,5.6000,0
APS,20200309,2.6000,2.6000,2.3000,2.3000,81500
APT,20200309,4.0000,4.0000,4.0000,4.0000,0
AQN,20200309,7.5000,7.5000,7.5000,7.5000,0
ARM,20200309,22.9992,22.9992,22.9992,22.9992,0
