<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20171013,3384.4900,3395.7500,3383.2400,3390.5200,140000
AAA,20171013,22.6697,23.0296,22.6043,22.7024,795350
AAM,20171013,6.6409,6.8401,6.6409,6.8401,26420
ABC,20171013,14.7358,14.7358,14.4066,14.4889,10800
ABI,20171013,24.3405,24.6762,23.8369,24.5923,5600
ABT,20171013,25.3636,25.3636,24.9793,25.2483,1030
AC4,20171013,6.8646,6.8646,6.8646,6.8646,0
ACB,20171013,11.9372,12.1617,11.7875,12.1243,1752064
ACC,20171013,13.8897,13.8897,13.8619,13.8619,50
ACE,20171013,17.7006,18.0346,17.7006,17.8341,2600
ACL,20171013,3.5369,3.5776,3.4556,3.5775,13510
ACM,20171013,1.8000,1.9000,1.7000,1.8000,535700
ACS,20171013,8.1899,8.1899,8.1899,8.1899,1400
ACV,20171013,64.2088,66.7306,64.2088,66.7306,35611
ADC,20171013,13.1608,13.1608,13.1608,13.1608,0
ADP,20171013,14.1725,14.1725,14.1725,14.1725,0
ADS,20171013,12.9451,12.9451,12.8460,12.8790,24910
AFX,20171013,3.3828,3.3828,3.3828,3.3828,0
AGF,20171013,8.6500,8.6500,8.6500,8.6500,50
AGM,20171013,7.4822,7.4822,7.4822,7.4822,0
AGP,20171013,13.9019,13.9019,13.9019,13.9019,0
AGR,20171013,5.6700,5.7000,5.6600,5.6700,306270
AGX,20171013,30.1086,30.1086,30.1086,30.1086,0
ALT,20171013,11.0656,11.0656,11.0656,11.0656,0
ALV,20171013,10.9000,10.9000,10.4000,10.5000,32400
AMC,20171013,16.9795,16.9795,16.9795,16.9795,600
AMD,20171013,10.6500,10.7000,10.5000,10.6500,963100
AME,20171013,3.1326,3.1326,3.1326,3.1326,2800
AMP,20171013,16.8000,16.8000,16.8000,16.8000,0
AMS,20171013,7.2122,7.2941,7.2122,7.2122,2700
AMV,20171013,6.7615,6.7615,6.7615,6.7615,3200
ANT,20171013,9.5000,10.5000,9.5000,10.5000,3100
ANV,20171013,7.7225,7.9638,7.5616,7.8834,285870
APC,20171013,48.6000,49.0000,48.1000,49.0000,6340
APF,20171013,22.4880,22.4880,22.4880,22.4880,0
APG,20171013,4.0813,4.1365,4.0813,4.1286,154350
API,20171013,30.1065,30.4937,30.1065,30.4937,1200
APL,20171013,13.1658,13.1658,13.1658,13.1658,0
APP,20171013,8.4075,8.4075,8.4075,8.4075,0
APS,20171013,3.4000,3.4000,3.3000,3.4000,122600
ARM,20171013,16.7728,16.7728,16.7728,16.7728,0
ART,20171013,14.6146,14.6146,14.0476,14.2366,222080
ASA,20171013,2.8000,2.9000,2.7000,2.7000,52200
ASD,20171013,0.5000,0.5000,0.5000,0.5000,0
ASM,20171013,9.3241,9.4117,9.2803,9.3679,2490010
ASP,20171013,5.1770,5.4515,5.1770,5.2608,77630
ATA,20171013,1.1000,1.1000,1.0000,1.0000,18600
ATB,20171013,3.1000,3.2000,3.0000,3.0000,318500
ATG,20171013,3.5100,3.6200,3.5100,3.5900,112020
ATS,20171013,25.0000,25.0000,24.9000,25.0000,18300
AUD-X,20171013,1.2775,1.2775,1.2775,1.2775,0
AUM,20171013,10.4867,10.4867,10.4867,10.4867,0
AVF,20171013,0.4000,0.5000,0.3000,0.4000,788550
B82,20171013,2.5000,2.5000,2.4000,2.4000,2800
BAX,20171013,12.4034,12.4034,12.4034,12.4034,4300
BBC,20171013,111.7096,111.7096,109.7147,111.7096,130
BBS,20171013,11.0521,11.0521,11.0521,11.0521,0
BCC,20171013,7.4107,7.5000,7.4107,7.4107,14750
BCE,20171013,3.7923,3.7923,3.7727,3.7726,6900
BCG,20171013,5.2579,5.2806,5.2202,5.2806,318630
BCP,20171013,3.9685,3.9685,3.9685,3.9685,4000
BDB,20171013,6.8885,6.8885,6.8885,6.8885,0
BDG,20171013,15.4858,15.4858,15.4858,15.4858,0
BDT,20171013,6.5784,6.5784,6.5784,6.5784,1700
BDW,20171013,5.5954,5.5954,5.5954,5.5954,0
BED,20171013,25.9139,25.9139,25.9139,25.9139,0
BEL,20171013,6.1826,6.1826,6.1826,6.1826,0
BFC,20171013,28.5962,28.9179,28.4532,28.5247,51370
BHA,20171013,14.9328,14.9328,14.9328,14.9328,3000
BHC,20171013,2.8000,2.8000,2.8000,2.8000,0
BHN,20171013,110.9959,115.5079,104.1376,104.1376,62640
BHP,20171013,9.7809,9.7809,9.7809,9.7808,100
BHT,20171013,4.4000,4.4000,4.4000,4.4000,0
BIC,20171013,30.9422,30.9422,30.9422,30.9422,0
BID,20171013,19.4374,19.5825,19.3891,19.5342,720350
BII,20171013,2.7000,2.8000,2.6000,2.7000,163310
BKC,20171013,8.2000,8.2000,8.2000,8.2000,0
BLF,20171013,4.0000,4.3000,4.0000,4.3000,47600
BLI,20171013,5.1839,5.1839,5.1839,5.1839,300
BLN,20171013,9.0638,9.0638,9.0638,9.0638,0
BLT,20171013,25.2790,25.2790,25.2790,25.2790,0
BMC,20171013,15.7361,15.7361,14.5224,15.0665,22400
BMD,20171013,5.2969,5.2969,5.2969,5.2969,0
BMI,20171013,23.4113,23.4113,22.7974,22.7974,7510
BMJ,20171013,4.9456,4.9456,4.9456,4.9456,0
BMN,20171013,5.5751,5.5751,5.5751,5.5751,0
BMP,20171013,53.9803,56.0834,53.9803,54.8917,561040
BMV,20171013,9.9522,9.9522,9.9522,9.9522,0
BPC,20171013,13.3134,13.3134,13.3134,13.3134,0
BRC,20171013,8.2307,8.2307,8.2307,8.2307,0
BRL-X,20171013,3.1690,3.1690,3.1690,3.1690,0
BRR,20171013,9.5718,9.5718,9.5718,9.5718,0
BRS,20171013,4.7831,4.7831,4.7831,4.7831,0
BSC,20171013,13.9255,13.9255,13.9255,13.9255,0
BSD,20171013,31.0641,31.0641,31.0641,31.0641,0
BSG,20171013,9.8746,9.8746,9.8746,9.8746,0
BSI,20171013,10.6832,10.8276,10.3223,10.3223,6510
BSL,20171013,11.3888,11.3888,11.3888,11.3888,0
BSP,20171013,15.8086,15.8086,15.8086,15.8086,2200
BSQ,20171013,18.5013,18.5013,18.5013,18.5013,700
BST,20171013,10.6445,10.6445,10.6445,10.6445,800
BT1,20171013,12.3238,12.3238,12.3238,12.3238,0
BT6,20171013,4.9000,4.9000,4.9000,4.9000,4000
BTB,20171013,10.0000,10.0000,10.0000,10.0000,0
BTCUSD-X,20171013,5647.2095,5647.2095,5647.2095,5647.2095,0
BTD,20171013,13.1466,13.5058,13.1466,13.5058,25100
BTG,20171013,4.8144,4.8144,4.8144,4.8144,0
BTH,20171013,7.3000,7.3000,7.3000,7.3000,0
BTP,20171013,7.7106,7.7106,7.6030,7.6030,510
BTR,20171013,3.8596,3.8596,3.8596,3.8596,0
BTS,20171013,5.3398,5.3398,5.3398,5.3398,0
BTT,20171013,32.4198,33.7421,32.4198,32.5565,890
BTU,20171013,3.4116,3.4116,3.4116,3.4116,0
BTV,20171013,19.1489,19.1489,19.1489,19.1489,0
BTW,20171013,12.9174,12.9174,12.9174,12.9174,0
BVG,20171013,1.3000,1.3000,1.3000,1.3000,15600
BVH,20171013,53.2643,53.8401,52.7844,52.9764,243870
BVN,20171013,8.0144,8.0144,8.0144,8.0144,0
BVS,20171013,15.4436,16.1751,15.4436,16.0938,12770
BWA,20171013,4.4288,4.4288,4.4288,4.4288,0
BWE,20171013,23.6138,24.0511,23.2640,23.8324,347950
BXH,20171013,17.4772,17.4772,17.4772,17.4772,0
C12,20171013,16.0000,16.0000,16.0000,16.0000,0
C21,20171013,16.6386,16.6386,16.2328,16.2575,37822
C32,20171013,21.0001,21.2954,20.6720,20.6720,79590
C36,20171013,11.1154,11.1154,11.1154,11.1154,0
C47,20171013,15.2989,15.6244,14.3224,14.5665,208610
C69,20171013,5.0292,5.1690,5.0292,5.1689,34300
C71,20171013,8.6854,8.6854,8.6854,8.6854,0
C92,20171013,7.3000,7.3000,6.5000,6.5000,200
CAD,20171013,1.0000,1.0000,0.9000,1.0000,6130
CAD-X,20171013,1.2475,1.2475,1.2475,1.2475,0
CAN,20171013,22.1621,22.1621,22.1621,22.1621,4000
CAP,20171013,22.9140,22.9745,21.7653,22.9745,2200
CAV,20171013,41.6508,41.6508,41.3423,41.3423,47250
CBI,20171013,5.9000,5.9000,5.9000,5.9000,0
CBS,20171013,14.8568,14.8568,14.8568,14.8568,0
CC1,20171013,15.8605,15.8605,15.8605,15.8605,0
CC4,20171013,4.9000,4.9000,4.9000,4.9000,0
CCH,20171013,9.5003,9.5003,9.5003,9.5003,0
CCI,20171013,10.9692,11.4811,10.9692,11.4811,4700
CCL,20171013,2.9680,3.0656,2.9680,3.0249,232090
CCM,20171013,28.0611,31.1223,28.0611,31.1224,1200
CCP,20171013,15.6174,15.6174,15.6174,15.6174,0
CCR,20171013,16.0609,16.0609,16.0609,16.0609,0
CCT,20171013,10.0000,10.0000,10.0000,10.0000,0
CCV,20171013,5.5875,5.5875,5.5875,5.5875,0
CDC,20171013,8.7747,9.0490,8.7747,9.0490,900
CDG,20171013,5.7161,5.7161,5.7161,5.7161,0
CDH,20171013,6.4241,6.4241,6.4241,6.4241,0
CDN,20171013,14.9554,14.9554,14.9554,14.9554,0
CDO,20171013,3.3600,3.4200,3.3400,3.3700,231520
CDR,20171013,8.9151,8.9151,8.9151,8.9151,0
CE1,20171013,10.7856,10.7856,10.7856,10.7856,0
CEC,20171013,12.9000,12.9000,12.9000,12.9000,500
CEE,20171013,24.7500,24.7500,24.2500,24.4500,820
CEG,20171013,12.6033,12.6033,12.6033,12.6033,0
CEO,20171013,8.5300,8.9523,8.4455,8.7834,1457774
CET,20171013,5.0000,5.4545,5.0000,5.2727,63800
CFC,20171013,13.0478,13.0478,13.0478,13.0478,0
CGV,20171013,3.3000,3.3000,3.1000,3.1000,1200
CH5,20171013,19.1878,19.1878,19.1878,19.1878,0
CHC,20171013,1.3817,1.3817,1.3817,1.3817,0
CHP,20171013,19.1102,19.3944,19.1102,19.2168,115410
CHS,20171013,8.4249,8.4249,8.4249,8.4249,500
CI5,20171013,15.9113,15.9113,15.9113,15.9113,0
CID,20171013,4.7000,4.7000,4.7000,4.7000,100
CIG,20171013,2.3000,2.3100,2.2100,2.3100,110
CII,20171013,32.1162,32.5892,31.6432,32.2581,547620
CIP,20171013,11.6000,11.6000,11.6000,11.6000,0
CJC,20171013,22.3363,22.3363,22.3363,22.3363,0
CKD,20171013,7.7341,7.7341,7.7341,7.7341,0
CKH,20171013,2.3318,2.3318,2.3318,2.3318,0
CKV,20171013,15.7338,15.7338,15.7338,15.7338,0
CL-F,20171013,50.7300,51.7200,50.7000,51.4500,729273
CLC,20171013,35.4807,35.8150,34.8599,35.6239,1600
CLG,20171013,5.5600,6.2400,5.5000,5.7000,2550
CLH,20171013,6.9245,7.4571,6.9245,7.4571,1100
CLL,20171013,21.6175,21.7788,21.6175,21.7788,4020
CLM,20171013,10.1401,10.1401,10.1401,10.1401,0
CLW,20171013,15.6253,15.6253,15.6253,15.6253,400
CLX,20171013,9.8961,9.8961,8.7651,8.7651,10100
CMC,20171013,5.8000,5.8000,5.8000,5.8000,0
CMF,20171013,50.3073,50.3073,50.3073,50.3073,100
CMG,20171013,14.1082,14.2742,13.9422,14.2742,28280
CMI,20171013,2.7000,3.0000,2.7000,2.7000,1046900
CMK,20171013,7.4998,7.4998,7.4998,7.4998,0
CMN,20171013,27.2492,27.2492,27.2492,27.2492,300
CMP,20171013,8.2581,8.2581,8.2581,8.2581,0
CMS,20171013,4.4100,4.4100,4.4100,4.4100,500
CMT,20171013,8.9011,9.9001,8.9011,9.8101,6930
CMV,20171013,15.6115,15.6115,15.6115,15.6115,0
CMW,20171013,9.5608,9.5608,9.5608,9.5608,0
CMX,20171013,3.3225,3.3594,3.3225,3.3594,1000
CNC,20171013,20.8288,20.8288,20.8288,20.8288,0
CNG,20171013,21.6740,21.9814,21.5203,21.9814,12370
CNN,20171013,8.9963,8.9963,8.9963,8.9963,0
CNT,20171013,1.7000,1.7000,1.7000,1.7000,449
CNY-X,20171013,6.5880,6.5880,6.5880,6.5880,0
COM,20171013,42.1103,42.1103,42.1103,42.1103,0
CPC,20171013,27.5175,27.5175,27.5175,27.5175,0
CPH,20171013,1.8244,1.8244,1.8244,1.8244,0
CPI,20171013,1.9000,1.9000,1.9000,1.9000,60
CQT,20171013,2.5000,2.5000,2.5000,2.5000,0
CSC,20171013,12.6833,12.6833,12.6041,12.6437,22100
CSM,20171013,12.9600,13.0056,12.7775,12.8687,239370
CSV,20171013,25.6241,25.8365,24.9870,25.5533,10440
CT3,20171013,7.0605,7.0605,7.0605,7.0605,0
CT6,20171013,6.0000,6.0000,6.0000,6.0000,0
CTA,20171013,1.7000,1.7000,1.7000,1.7000,0
CTB,20171013,22.0179,22.0179,22.0179,22.0179,0
CTC,20171013,4.0000,4.0000,4.0000,4.0000,0
CTD,20171013,187.0122,187.0122,185.2053,187.0122,78670
CTF,20171013,13.3005,13.3450,13.1226,13.3450,10250
CTG,20171013,18.5842,18.7321,18.4363,18.7321,601900
CTI,20171013,22.9418,22.9418,22.5650,22.6069,629000
CTN,20171013,0.8000,0.8000,0.8000,0.8000,0
CTP,20171013,11.9835,12.3967,11.5703,11.8182,1006120
CTS,20171013,9.1424,9.2244,9.1014,9.1424,139240
CTT,20171013,5.8724,5.8724,5.8724,5.8724,0
CTW,20171013,4.0454,4.0454,4.0454,4.0454,0
CTX,20171013,7.5146,7.5146,7.0136,7.0136,200
CVH,20171013,10.7283,10.7283,10.7283,10.7283,0
CVN,20171013,3.3170,3.4446,3.1256,3.4445,23500
CVT,20171013,31.0974,31.4494,30.8040,31.0973,310350
CX8,20171013,7.5590,7.5590,7.5590,7.5590,300
CXH,20171013,7.8261,7.8261,7.8261,7.8261,0
CYC,20171013,2.7000,2.7000,2.1000,2.5000,15800
D11,20171013,10.7946,10.7946,10.7946,10.7946,0
D2D,20171013,14.3546,15.3426,13.9769,15.3426,106100
DAC,20171013,12.8000,12.8000,12.8000,12.8000,0
DAD,20171013,13.4612,13.8155,13.4612,13.8155,2100
DAE,20171013,11.8452,11.8452,11.8452,11.8452,300
DAG,20171013,9.0426,9.1205,8.9256,8.9461,131840
