<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20191001,20.8732,20.8732,20.8732,20.8732,100
AAA,20191001,14.0366,14.1280,13.8080,13.9452,1580460
AAM,20191001,11.8729,11.9207,11.1069,11.1069,670
AAV,20191001,9.0000,9.1000,8.7000,9.0000,155862
ABC,20191001,8.5045,8.5950,8.5045,8.5950,5700
ABI,20191001,27.0616,27.0616,27.0616,27.0616,0
ABR,20191001,22.0000,22.0000,22.0000,22.0000,0
ABT,20191001,33.3779,33.3779,33.3779,33.3779,110
AC4,20191001,3.0000,3.0000,3.0000,3.0000,0
ACB,20191001,14.4000,14.5846,14.3385,14.5846,1846967
ACC,20191001,13.1114,13.1114,13.1114,13.1114,0
ACE,20191001,21.6635,21.6635,21.6635,21.6635,0
ACL,20191001,14.6974,14.6974,14.0098,14.0098,9440
ACM,20191001,0.5000,0.6000,0.4000,0.5000,335309
ACS,20191001,7.8000,7.8000,7.8000,7.8000,50
ACV,20191001,75.5164,75.9118,74.6268,75.2199,96079
ADC,20191001,13.0590,13.7509,13.0590,13.7509,400
ADP,20191001,8.6089,8.6089,8.6089,8.6089,0
ADS,20191001,9.1197,9.1197,8.7270,9.0761,9690
AFX,20191001,4.9000,4.9000,4.6000,4.7000,3900
AG1,20191001,3.5826,3.5826,3.5826,3.5826,0
AGF,20191001,3.1000,3.1000,2.9000,2.9700,360
AGM,20191001,9.4962,9.4962,9.4962,9.4962,10
AGP,20191001,23.3129,23.3129,23.3129,23.3129,0
AGR,20191001,4.5500,4.5600,4.4100,4.5000,132900
AGX,20191001,28.3689,28.3689,28.3689,28.3689,0
ALT,20191001,13.0846,13.0846,13.0846,13.0846,0
ALV,20191001,2.5000,2.5000,2.5000,2.5000,0
AMC,20191001,16.3233,16.3233,16.3233,16.3233,0
AMD,20191001,1.5200,1.5400,1.5200,1.5300,273840
AME,20191001,6.4000,6.4000,6.4000,6.4000,50
AMP,20191001,14.0000,14.0000,14.0000,14.0000,0
AMS,20191001,7.7273,7.7273,7.7273,7.7273,500
AMV,20191001,12.6342,12.9059,12.2946,12.9059,62100
ANT,20191001,6.0000,6.0000,6.0000,6.0000,1300
ANV,20191001,23.3352,23.6054,23.2901,23.5154,490890
APC,20191001,22.0000,22.0000,21.6500,21.9500,730
APF,20191001,14.6305,14.6305,14.6305,14.6305,1900
APG,20191001,7.1955,7.7701,7.1955,7.5901,458050
API,20191001,11.6167,11.6167,11.6167,11.6167,100
APL,20191001,12.7994,12.7994,12.7994,12.7994,0
APP,20191001,7.0000,7.0000,7.0000,7.0000,0
APS,20191001,2.3000,2.3000,2.3000,2.3000,100
APT,20191001,2.8000,2.8000,2.8000,2.8000,0
AQN,20191001,12.4138,12.4138,12.4138,12.4138,0
ARM,20191001,38.4615,38.4615,38.4615,38.4615,0
ART,20191001,2.0000,2.0000,1.8000,1.9000,652930
ASA,20191001,1.9000,1.9000,1.9000,1.9000,0
ASD,20191001,5.4000,5.4000,5.4000,5.4000,100
ASM,20191001,6.5488,6.7064,6.5488,6.6451,3432840
ASP,20191001,6.4394,6.4823,6.3707,6.4393,14480
AST,20191001,63.0899,63.7550,63.0899,63.3749,52160
ATA,20191001,0.2000,0.2000,0.2000,0.2000,0
ATB,20191001,0.9000,0.9000,0.8000,0.8000,15500
ATD,20191001,9.6000,9.6000,9.6000,9.6000,0
ATG,20191001,0.9900,1.0100,0.9900,1.0000,27970
ATS,20191001,21.6000,21.6000,21.6000,21.6000,0
AUD-X,20191001,1.4808,1.4808,1.4808,1.4808,0
AUDUSD,20191001,0.0000,0.0000,0.0000,0.6700,73585
AUM,20191001,10.5000,10.5000,10.5000,10.5000,0
AVC,20191001,26.8037,26.8037,26.8037,26.8037,0
AVF,20191001,0.4000,0.4000,0.4000,0.4000,0
B82,20191001,0.5000,0.5000,0.5000,0.5000,0
BAB,20191001,16.5138,16.5138,16.5138,16.5138,3200
BAL,20191001,8.1000,8.1000,8.1000,8.1000,100
BAX,20191001,35.0658,36.5269,35.0658,36.5269,3400
BBC,20191001,62.5000,62.9000,62.1000,62.1000,210
BBM,20191001,8.9457,8.9457,8.9457,8.9457,0
BBS,20191001,10.7806,10.7806,10.7806,10.7806,0
BBT,20191001,17.9000,17.9000,17.9000,17.9000,10
BCB,20191001,6.5964,6.5964,6.5964,6.5964,0
BCC,20191001,6.7857,6.7857,6.6071,6.6964,56220
BCE,20191001,6.0115,6.0115,5.8808,5.9070,76750
BCG,20191001,6.3911,6.6556,6.3836,6.3836,382390
BCM,20191001,30.6718,30.8697,30.4739,30.7708,26810
BCP,20191001,13.0000,13.0000,13.0000,13.0000,0
BDB,20191001,8.6795,8.6795,8.6795,8.6795,0
BDG,20191001,29.0616,29.4653,29.0616,29.4653,200
BDT,20191001,13.2732,13.7903,13.2732,13.7904,2300
BDW,20191001,10.5922,10.5922,10.5922,10.5922,0
BED,20191001,28.6294,28.6294,28.6294,28.6294,0
BEL,20191001,12.2782,12.2782,12.2782,12.2782,0
BFC,20191001,13.0725,13.2041,13.0725,13.1603,17320
BGW,20191001,17.9225,17.9225,17.9225,17.9225,0
BHA,20191001,12.0000,12.0000,12.0000,12.0000,0
BHC,20191001,2.8000,2.8000,2.8000,2.8000,0
BHG,20191001,11.9284,11.9284,11.9284,11.9284,0
BHK,20191001,9.6797,9.6797,9.6797,9.6797,0
BHN,20191001,72.4382,74.8921,72.4382,74.8920,3000
BHP,20191001,10.8787,10.8787,10.8787,10.8787,0
BHT,20191001,2.7000,2.7000,2.7000,2.7000,0
BIC,20191001,23.0112,23.0112,23.0112,23.0111,6500
BID,20191001,38.1013,38.6815,38.1013,38.6815,862420
BII,20191001,1.1000,1.3000,1.1000,1.2000,920800
BIO,20191001,9.4507,9.4507,9.4507,9.4507,0
BKC,20191001,5.8000,5.8000,5.8000,5.8000,0
BKH,20191001,53.3387,53.3387,53.3387,53.3387,200
BLF,20191001,2.8000,2.8000,2.8000,2.8000,0
BLI,20191001,6.1178,6.1178,6.0328,6.0328,6700
BLN,20191001,2.7000,2.7000,2.7000,2.7000,0
BLT,20191001,8.8669,8.8669,8.8669,8.8669,0
BLU,20191001,10.0000,10.0000,10.0000,10.0000,0
BLW,20191001,11.1421,11.1421,11.1421,11.1421,0
