<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20191115,2911.3501,2917.8301,2891.2000,2891.3401,135500
A32,20191115,23.9820,23.9820,23.9820,23.9820,0
AAA,20191115,13.9452,14.0366,13.7623,13.7623,2655020
AAM,20191115,11.6335,11.6814,11.6335,11.6813,100
AAV,20191115,8.8000,8.8000,8.7000,8.8000,63500
ABC,20191115,8.7759,8.7759,8.7759,8.7759,4200
ABI,20191115,29.8418,29.8418,29.8418,29.8419,100
ABR,20191115,25.0000,25.0000,25.0000,25.0000,0
ABT,20191115,34.7882,35.2113,34.7882,35.1173,530
AC4,20191115,3.0000,3.0000,3.0000,3.0000,0
ACB,20191115,15.0154,15.1384,15.0154,15.0154,1652242
ACC,20191115,12.3127,12.3127,12.3127,12.3127,2130
ACE,20191115,23.8740,23.8740,23.8740,23.8740,0
ACL,20191115,11.3409,11.3409,11.0455,11.2727,9240
ACM,20191115,0.4000,0.5000,0.4000,0.4000,63000
ACS,20191115,7.8000,7.8000,7.8000,7.8000,0
ACV,20191115,77.0000,77.4000,76.8000,76.9000,53802
ADC,20191115,13.8374,13.8374,13.8374,13.8374,0
ADP,20191115,8.2323,8.2323,8.2323,8.2323,0
ADS,20191115,9.0761,9.2070,9.0324,9.2070,6670
AFX,20191115,4.0000,4.1000,4.0000,4.0000,8300
AG1,20191115,3.5826,3.5826,3.5826,3.5826,0
AGF,20191115,4.4800,4.4800,4.4700,4.4800,22220
AGM,20191115,8.8632,8.8632,8.8180,8.8179,6010
AGP,20191115,16.9892,16.9892,16.8948,16.8948,700
AGR,20191115,4.1300,4.1300,4.0800,4.0800,119230
AGX,20191115,22.4163,22.4163,22.4163,22.4163,0
ALT,20191115,12.2494,12.2494,12.2494,12.2494,1300
ALV,20191115,1.9000,1.9000,1.9000,1.9000,10100
AMC,20191115,14.4272,14.4272,14.4272,14.4272,0
AMD,20191115,1.8900,1.8900,1.7000,1.7000,4378980
AME,20191115,6.4000,6.4000,6.4000,6.4000,0
AMP,20191115,14.0000,14.0000,14.0000,14.0000,0
AMS,20191115,7.7273,7.7273,7.7273,7.7273,800
AMV,20191115,12.7020,13.1096,12.6341,13.1096,253310
ANT,20191115,7.2000,7.2000,7.2000,7.2000,3800
ANV,20191115,22.9748,23.0198,22.8397,22.8847,293090
APC,20191115,22.0000,22.3000,21.2000,21.2000,6060
APF,20191115,14.6305,14.6305,14.6305,14.6305,0
APG,20191115,8.3191,8.5763,8.2333,8.5763,820950
API,20191115,11.6166,11.6166,11.6166,11.6167,100
APL,20191115,12.7994,12.7994,12.7994,12.7994,0
APP,20191115,7.0000,7.0000,7.0000,7.0000,0
APS,20191115,2.1000,2.1000,2.1000,2.1000,0
APT,20191115,3.2000,3.2000,3.2000,3.2000,0
AQN,20191115,7.5000,7.5000,7.5000,7.5000,0
ARM,20191115,32.6340,32.6340,32.6340,32.6340,0
ART,20191115,2.3000,2.3000,2.1000,2.2000,847511
ASA,20191115,1.7000,1.7000,1.6000,1.7000,35300
ASD,20191115,3.7000,3.7000,3.7000,3.7000,0
ASM,20191115,6.2900,6.3000,6.1500,6.1700,1700240
ASP,20191115,6.3747,6.4851,6.3747,6.4116,28100
AST,20191115,69.8379,71.6937,69.8379,71.1076,43730
ATA,20191115,0.3000,0.3000,0.3000,0.3000,500
ATB,20191115,0.8000,0.8000,0.8000,0.8000,9400
ATD,20191115,9.6000,9.6000,9.6000,9.6000,0
ATG,20191115,1.1000,1.1200,1.0500,1.0500,271760
ATS,20191115,21.6000,21.6000,21.6000,21.6000,0
AUD-X,20191115,1.4731,1.4731,1.4731,1.4731,0
AUDUSD,20191115,0.0000,0.0000,0.0000,0.6800,31955
AUM,20191115,10.5000,10.5000,10.5000,10.5000,0
AVC,20191115,25.8526,25.8526,25.8526,25.8526,0
AVF,20191115,0.4000,0.5000,0.4000,0.4000,295000
B82,20191115,0.4000,0.4000,0.3000,0.3000,24800
BAB,20191115,16.6972,16.6972,16.6972,16.6972,3600
BAL,20191115,10.1000,10.3000,9.1000,9.1000,300
BAX,20191115,33.3856,33.4586,32.2898,32.2898,1800
BBC,20191115,62.4000,62.4000,62.4000,62.4000,0
BBM,20191115,10.9137,10.9137,10.9137,10.9137,0
BBS,20191115,10.8685,10.8685,10.8685,10.8685,0
BBT,20191115,15.3000,15.3000,15.3000,15.3000,0
BCB,20191115,6.5964,6.5964,6.5964,6.5964,0
BCC,20191115,6.4286,6.4286,6.3393,6.3393,97000
BCE,20191115,6.0899,6.0899,5.9244,5.9244,3070
BCG,20191115,7.2146,7.2448,6.8822,6.8822,1531300
BCM,20191115,27.9014,28.1983,27.5057,28.0004,44916
BCP,20191115,14.8000,14.8000,14.8000,14.8000,0
BDB,20191115,8.6795,8.6795,8.6795,8.6795,0
BDG,20191115,28.6580,28.6580,28.6580,28.6580,200
BDT,20191115,11.2047,11.2047,11.2047,11.2047,0
BDW,20191115,6.3553,6.3553,6.3553,6.3553,0
BED,20191115,34.7024,34.7024,34.7024,34.7023,3900
BEL,20191115,10.9720,10.9720,10.9720,10.9720,4700
BFC,20191115,12.6338,12.9848,12.6338,12.9409,17210
BGW,20191115,17.9225,17.9225,17.9225,17.9225,0
BHA,20191115,11.5000,11.5000,11.5000,11.5000,0
BHC,20191115,3.6000,3.6000,3.6000,3.6000,500
BHG,20191115,12.0278,12.0278,12.0278,12.0278,0
BHK,20191115,9.6797,9.6797,9.6797,9.6797,0
BHN,20191115,77.0514,77.0514,77.0514,77.0514,2730
BHP,20191115,6.3226,6.3226,6.3226,6.3226,100
BHT,20191115,2.7000,2.7000,2.7000,2.7000,0
BIC,20191115,23.8759,24.9808,23.7318,24.9808,17000
BID,20191115,41.9412,41.9904,41.3020,41.3020,627650
BII,20191115,1.0000,1.1000,1.0000,1.0000,429370
BIO,20191115,9.4507,9.4507,9.4507,9.4507,0
BKC,20191115,5.6000,5.6000,5.6000,5.6000,0
BKH,20191115,52.4316,52.4316,52.4316,52.4316,0
BLF,20191115,4.4000,4.4000,4.1000,4.2000,9800
BLI,20191115,6.1178,6.1178,5.5230,5.6080,5200
BLN,20191115,2.0000,2.0000,2.0000,2.0000,0
BLT,20191115,8.8669,8.8669,8.8669,8.8669,0
BLU,20191115,10.0000,10.0000,10.0000,10.0000,0
BLW,20191115,17.0015,17.0015,17.0015,17.0015,0
BMC,20191115,13.2290,13.6482,13.2290,13.6016,5240
BMD,20191115,9.0610,9.0610,9.0610,9.0610,0
BMF,20191115,21.0000,21.0000,21.0000,21.0000,0
BMG,20191115,21.0697,21.0697,21.0697,21.0697,100
BMI,20191115,22.9732,22.9732,22.7081,22.7081,43110
BMJ,20191115,6.3577,6.3577,6.3577,6.3577,0
BMN,20191115,4.9657,4.9657,4.9657,4.9657,0
BMP,20191115,41.9044,42.8789,41.9044,42.8790,68070
BMS,20191115,5.0000,5.0000,5.0000,5.0000,0
BMV,20191115,9.9522,9.9522,9.9522,9.9522,0
BNW,20191115,8.0474,8.0474,8.0474,8.0474,0
BOT,20191115,56.5000,56.7000,56.0000,56.2000,32100
BPC,20191115,13.5455,13.5455,13.5455,13.5455,0
BPW,20191115,21.4764,21.4764,21.4764,21.4764,0
BQB,20191115,9.0000,9.0000,9.0000,9.0000,0
BRC,20191115,9.2878,9.2878,9.2878,9.2878,0
BRL-X,20191115,4.1943,4.1943,4.1943,4.1943,0
BRR,20191115,8.8931,8.8931,8.8931,8.8931,0
BRS,20191115,11.1360,11.1360,11.1360,11.1360,0
BSA,20191115,12.4201,12.5029,12.4201,12.4201,4100
BSC,20191115,15.2000,15.2000,15.2000,15.2000,0
BSD,20191115,31.0619,31.0619,31.0619,31.0619,0
BSG,20191115,8.7000,8.7000,8.7000,8.7000,300
BSH,20191115,21.5197,21.5197,21.5197,21.5197,0
BSI,20191115,6.6373,6.6935,6.6373,6.6467,11680
BSL,20191115,11.1486,11.1486,11.1486,11.1486,800
BSP,20191115,21.0091,21.0091,21.0091,21.0091,100
BSQ,20191115,24.8862,24.8862,24.8862,24.8862,0
BSR,20191115,10.1000,10.2000,9.9000,10.2000,3078541
BST,20191115,41.6110,41.6110,41.6110,41.6110,0
BT1,20191115,13.6179,13.6179,12.9576,12.9576,3200
BT6,20191115,1.5000,1.5000,1.5000,1.5000,0
BTB,20191115,6.0000,6.0000,6.0000,6.0000,0
BTCUSD,20191115,0.0000,0.0000,0.0000,8429.2305,27000
BTCUSD-X,20191115,8491.9922,8491.9922,8491.9922,8491.9922,0
BTD,20191115,14.4256,14.4256,14.3397,14.4256,12200
BTG,20191115,5.5000,5.5000,5.5000,5.5000,0
BTH,20191115,13.5000,13.5000,13.5000,13.5000,0
BTN,20191115,5.7000,5.7000,5.7000,5.7000,0
BTP,20191115,11.5231,11.5231,11.5231,11.5231,500
BTR,20191115,2.5756,2.5756,2.5756,2.5756,0
BTS,20191115,4.4660,4.5631,4.2718,4.5631,3300
BTT,20191115,38.0467,38.0467,38.0467,38.0467,100
BTU,20191115,8.8910,8.8910,8.8910,8.8910,0
BTV,20191115,27.0480,27.0480,27.0480,27.0480,0
BTW,20191115,33.2813,33.2813,33.2813,33.2813,100
BUD,20191115,4.3191,4.3191,4.3191,4.3191,500
BVG,20191115,1.5000,1.5000,1.5000,1.5000,0
BVH,20191115,71.9490,72.8360,71.6533,72.1467,118990
BVN,20191115,12.0000,12.0000,12.0000,12.0000,19600
BVS,20191115,9.5747,9.6668,9.5747,9.5747,9100
BWA,20191115,7.4270,7.4270,7.4270,7.4270,0
BWE,20191115,22.8411,22.9336,22.5175,22.5175,31600
BWS,20191115,27.1403,30.3532,27.1403,28.0704,1300
BXH,20191115,12.7685,12.7685,12.7685,12.7685,0
BXT,20191115,10.5000,10.5000,10.5000,10.5000,0
C12,20191115,5.0000,5.0000,5.0000,5.0000,0
C21,20191115,19.3249,19.3249,19.3249,19.3249,400
C22,20191115,17.3898,17.3898,17.3898,17.3898,0
C32,20191115,18.4155,18.4155,17.8103,17.8104,9330
C36,20191115,9.5003,9.5003,9.5003,9.5003,0
C47,20191115,11.3593,11.3593,11.0680,11.3107,15130
C4G,20191115,4.8769,4.9582,4.7956,4.8769,186350
C69,20191115,11.6570,11.8497,10.6936,10.6936,94186
C71,20191115,9.2000,9.2000,9.2000,9.2000,0
C92,20191115,8.9000,8.9000,8.9000,8.9000,0
CAB,20191115,140.9000,140.9000,140.9000,140.9000,0
CAD,20191115,0.3000,0.4000,0.3000,0.4000,4900
CAD-X,20191115,1.3250,1.3250,1.3250,1.3250,0
CAG,20191115,84.3944,84.3944,84.3944,84.3944,0
CAM,20191115,15.7000,15.7000,15.7000,15.7000,0
CAN,20191115,19.5361,19.7286,19.4399,19.6324,700
CAP,20191115,25.9953,26.2469,25.8276,25.8276,5228
CAT,20191115,7.1670,7.1670,7.1670,7.1671,100
CAV,20191115,48.6587,49.1134,48.2039,49.1134,1310
CBI,20191115,4.2000,4.2000,4.2000,4.2000,0
CBS,20191115,8.9000,8.9000,8.9000,8.9000,0
