<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20170106,3163.7800,3172.0300,3153.0200,3154.3201,183700
AAA,20170106,15.7437,15.7437,14.8760,15.1859,823010
AAM,20170106,6.7137,6.7771,6.5237,6.7771,4270
ABC,20170106,19.5985,19.5985,19.5985,19.5985,0
ABI,20170106,17.1961,17.9959,16.1563,17.9159,3500
ABT,20170106,32.1967,32.1967,32.1967,32.1967,10
ACB,20170106,7.1474,7.8210,7.0726,7.5216,1409824
ACC,20170106,15.7760,15.8798,15.7760,15.8798,38920
ACE,20170106,15.5380,16.4345,15.5380,16.1357,4300
ACL,20170106,3.2238,3.2238,3.2238,3.2238,0
ACM,20170106,1.9000,1.9000,1.8000,1.8000,302200
ACV,20170106,46.6532,46.8472,46.1682,46.5562,279876
ADC,20170106,10.2345,10.2345,10.2345,10.2345,0
ADP,20170106,12.6619,12.6619,12.6619,12.6619,150
ADS,20170106,12.5381,12.5682,12.3577,12.5080,172290
AFX,20170106,3.0359,3.0359,3.0359,3.0359,0
AGF,20170106,7.3200,7.3200,7.3200,7.3200,620
AGM,20170106,8.0983,8.0983,7.9605,8.0983,500
AGP,20170106,15.2856,15.2856,15.2856,15.2856,0
AGR,20170106,2.4600,2.5600,2.4500,2.4500,85850
AGX,20170106,17.0434,17.0434,17.0434,17.0434,0
ALT,20170106,9.6910,9.6910,9.6910,9.6910,849
ALV,20170106,2.5929,2.5929,2.5929,2.5929,0
AMC,20170106,17.9730,17.9730,17.9730,17.9730,0
AMD,20170106,16.2898,16.5367,16.1911,16.3886,540140
AME,20170106,2.7766,2.7766,2.7766,2.7766,0
AMV,20170106,3.9668,4.0569,3.9668,4.0569,15200
ANT,20170106,14.2274,14.2274,14.2274,14.2274,0
ANV,20170106,2.0762,2.2609,2.0762,2.1855,2590
APC,20170106,18.2371,18.6292,18.2371,18.3842,24470
APG,20170106,3.3801,3.8765,3.3801,3.8765,392210
API,20170106,9.6805,9.6805,9.5837,9.5837,20600
APL,20170106,13.1662,13.1662,13.1662,13.1662,0
APP,20170106,7.8423,7.8423,7.8423,7.8423,0
APS,20170106,2.4000,2.4000,2.4000,2.4000,5200
ARM,20170106,22.9395,22.9395,22.9395,22.9395,100
ASA,20170106,1.7000,1.7000,1.7000,1.7000,34700
ASD,20170106,0.5000,0.5000,0.5000,0.5000,0
ASM,20170106,11.9387,12.0581,11.9387,11.9785,1403380
ASP,20170106,2.9354,2.9583,2.9354,2.9583,220
ATA,20170106,0.8100,0.8100,0.7900,0.7900,42140
ATG,20170106,3.9700,3.9700,3.9700,3.9700,120
ATS,20170106,9.4000,10.4000,9.4000,9.7000,5200
AUD-X,20170106,1.3627,1.3627,1.3627,1.3627,0
AUM,20170106,10.5184,10.5184,10.5184,10.5184,0
AVF,20170106,0.3000,0.3000,0.2000,0.3000,195840
B82,20170106,4.1000,4.1000,4.1000,4.1000,0
BBC,20170106,86.0472,93.4227,86.0472,93.4227,250
BBS,20170106,10.7365,10.7365,10.7365,10.7366,200
BCC,20170106,11.8090,11.8090,11.7292,11.8090,48570
BCE,20170106,3.5505,3.6430,3.5505,3.6430,41430
BCG,20170106,3.8906,3.9284,3.8377,3.8906,692840
BCP,20170106,7.0132,7.0132,7.0132,7.0132,0
BDB,20170106,6.5273,6.5273,6.5273,6.5273,0
BDG,20170106,16.9163,16.9163,16.9163,16.9163,0
BDW,20170106,7.2388,7.2388,7.2388,7.2388,0
BED,20170106,21.3360,21.3360,21.3360,21.3360,0
BEL,20170106,5.2248,5.2248,5.2248,5.2248,0
BFC,20170106,21.2832,21.5623,21.2134,21.3878,155890
BHC,20170106,3.2000,3.2000,3.2000,3.2000,400
BHN,20170106,108.7919,117.8284,108.7919,112.6900,22478
BHP,20170106,11.6924,12.0956,11.2892,12.0956,4800
BHT,20170106,5.6668,5.6668,5.6668,5.6668,0
BIC,20170106,34.8683,34.8683,34.8683,34.8683,0
BID,20170106,14.2432,15.0397,14.2432,14.7586,6338280
BII,20170106,2.2000,2.2000,2.1000,2.2000,28700
BKC,20170106,7.1000,7.1000,7.1000,7.1000,0
BLF,20170106,5.7000,6.8000,5.7000,6.8000,1100
BLI,20170106,5.1498,5.1498,5.1498,5.1498,0
BLN,20170106,9.5637,9.5637,9.5637,9.5637,0
BMC,20170106,11.8902,12.0488,11.8902,11.8902,8170
BMI,20170106,19.6572,20.4466,19.6177,20.0520,71920
BMJ,20170106,3.9959,3.9959,3.9959,3.9959,0
BMN,20170106,5.5955,5.5955,5.5955,5.5955,0
BMP,20170106,72.0767,72.4234,71.3063,71.3063,48380
BPC,20170106,14.4070,14.4070,14.4070,14.4070,600
BRC,20170106,7.1637,7.1637,7.1637,7.1637,0
BRL-X,20170106,3.1977,3.1977,3.1977,3.1977,0
BSC,20170106,29.1081,29.1081,29.1081,29.1081,0
BSG,20170106,10.5658,10.5658,10.2696,10.2696,2000
BSI,20170106,7.7037,7.7037,7.0734,7.2135,1950
BSP,20170106,16.3824,16.3824,16.3261,16.3261,500
BST,20170106,9.8585,9.8585,9.8585,9.8585,0
BT1,20170106,11.3465,11.3465,11.3465,11.3465,0
BTCUSD-X,20170106,1014.2401,883.9440,1046.8101,902.2009,35187600000
BTG,20170106,3.2430,3.2430,3.2430,3.2430,0
BTP,20170106,9.2784,9.3117,9.1786,9.2784,61470
BTR,20170106,4.7964,4.7964,4.7964,4.7964,0
BTS,20170106,9.3204,9.3204,9.3204,9.3204,0
BTT,20170106,24.8600,28.5944,24.8600,25.1163,140
BTU,20170106,7.5862,7.5862,7.5862,7.5862,0
BTW,20170106,13.0622,13.0622,11.6999,11.7000,200
BVG,20170106,1.0000,1.0000,1.0000,1.0000,0
BVH,20170106,57.6415,58.7736,57.6415,57.9246,376830
BVN,20170106,7.5316,7.5316,7.5316,7.5316,0
BVS,20170106,13.1677,13.2490,13.1677,13.2490,14720
