<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20210217,3721.0901,3731.6899,3663.6599,3675.3601,340300
A32,20210217,32.3000,34.9000,32.3000,34.9000,700
AAA,20210217,13.0000,13.7000,12.9500,13.6500,3076600
AAM,20210217,11.1000,11.2000,11.1000,11.2000,1200
AAS,20210217,7.3000,7.8000,7.0000,7.6000,1009754
AAV,20210217,12.6000,13.0000,12.1000,12.8000,460230
ABB,20210217,12.7000,12.8000,12.5000,12.8000,2926458
ABC,20210217,16.3000,16.8000,16.0000,16.5000,23532
ABI,20210217,40.3330,40.3330,39.1438,39.8375,50605
ABR,20210217,24.8000,24.8000,24.8000,24.8000,100
ABS,20210217,31.0000,31.5000,30.2000,31.3000,33300
ABT,20210217,30.5000,30.5000,30.5000,30.5000,300
AC4,20210217,3.0000,3.0000,3.0000,3.0000,0
ACB,20210217,23.0400,23.6000,22.9600,23.5200,6855800
ACC,20210217,14.3000,14.5000,14.1500,14.5000,37900
ACE,20210217,28.1062,28.1062,28.1062,28.1062,0
ACL,20210217,12.2500,12.4500,11.9000,12.3500,35100
ACM,20210217,1.5000,1.6000,1.4000,1.6000,895410
ACS,20210217,13.5000,13.5000,13.5000,13.5000,0
ACV,20210217,72.0000,73.5000,71.7000,73.4000,40439
ADC,20210217,22.6519,22.7466,22.6519,22.7467,220
ADG,20210217,58.0000,58.0000,58.0000,58.0000,0
ADP,20210217,21.4739,21.4739,21.4739,21.4739,0
ADS,20210217,12.0956,12.8156,12.0956,12.6236,61900
AFX,20210217,12.9000,13.0000,12.5000,12.8000,144000
AG1,20210217,10.0000,10.0000,9.0000,9.0000,5300
AGF,20210217,4.2000,4.2000,4.2000,4.2000,0
AGG,20210217,34.9500,35.8000,34.1000,35.8000,1411400
AGM,20210217,12.7500,12.8000,12.6500,12.8000,13900
AGP,20210217,15.3000,15.9000,15.3000,15.9000,3959
AGR,20210217,11.6500,11.9500,11.5000,11.9000,1981200
AGX,20210217,36.9000,36.9000,36.9000,36.9000,0
ALT,20210217,12.2000,12.2000,12.2000,12.2000,0
ALV,20210217,1.7000,1.7000,1.7000,1.7000,0
AMC,20210217,16.3964,16.3964,16.3964,16.3964,100
AMD,20210217,2.8900,3.0400,2.8800,3.0100,2780500
AME,20210217,7.7000,8.2000,7.7000,8.1000,4125
AMP,20210217,10.2000,10.2000,10.2000,10.2000,0
AMS,20210217,12.4000,12.5000,12.0000,12.4000,31000
AMV,20210217,11.2000,11.8000,11.2000,11.6000,500167
