<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20170811,3237.9199,3245.1201,3200.7500,3208.5400,263000
AAA,20170811,20.7397,21.0617,20.6109,20.7397,757710
AAM,20170811,6.9065,6.9065,6.9065,6.9065,10
ABC,20170811,15.8060,15.8060,15.2298,15.2298,36510
ABI,20170811,31.8105,31.8105,29.8800,30.6354,15900
ABT,20170811,27.8231,28.7455,27.7463,27.7462,200
AC4,20170811,4.5340,4.5340,4.5340,4.5340,0
ACB,20170811,9.5423,9.5423,9.4675,9.5049,774623
ACC,20170811,14.2786,14.2786,14.2786,14.2786,10
ACE,20170811,17.2904,17.2904,17.2285,17.2285,2600
ACL,20170811,3.5734,3.5734,3.3742,3.4962,2350
ACM,20170811,2.4000,2.4000,2.2000,2.3000,1395900
ACS,20170811,15.0274,15.0274,15.0274,15.0274,0
ACV,20170811,49.4660,49.6600,49.4660,49.4660,14700
ADC,20170811,10.9068,10.9068,10.9068,10.9068,1000
ADP,20170811,13.9892,13.9892,13.9892,13.9892,300
ADS,20170811,12.5818,12.6148,12.4497,12.6148,74800
AFX,20170811,3.7298,3.7298,3.7298,3.7298,100
AGF,20170811,9.2100,9.7500,9.2100,9.7500,50
AGM,20170811,7.5795,7.5795,7.2228,7.5309,220
AGP,20170811,14.7892,14.7892,14.7892,14.7892,0
AGR,20170811,5.8500,6.0000,5.8000,5.8000,1510070
AGX,20170811,30.1086,30.1086,30.1086,30.1086,0
ALT,20170811,10.0000,10.0000,10.0000,10.0000,100
ALV,20170811,11.5241,11.5241,11.1400,11.5241,42710
AMC,20170811,16.6530,16.6530,16.6530,16.6530,200
AMD,20170811,11.2500,11.5000,11.1500,11.1500,2501120
AME,20170811,3.2038,3.2038,3.2038,3.2038,0
AMP,20170811,23.0000,23.0000,23.0000,23.0000,0
AMS,20170811,6.8071,6.8071,6.8071,6.8071,0
AMV,20170811,6.9418,6.9418,6.5812,6.9418,7600
ANT,20170811,9.9000,9.9000,9.9000,9.9000,0
ANV,20170811,6.9181,6.9181,6.4354,6.7572,3020
APC,20170811,37.8000,37.8000,37.0000,37.5000,19850
APF,20170811,26.0156,26.0156,26.0156,26.0156,9000
APG,20170811,4.5383,4.6880,4.4122,4.6486,306200
API,20170811,27.2991,30.0097,27.0087,30.0097,67100
APL,20170811,13.1658,13.1658,13.1658,13.1658,0
APP,20170811,9.2483,9.2483,9.2483,9.2483,1000
APS,20170811,4.6000,4.9000,4.5000,4.6000,739100
ARM,20170811,21.6162,21.6162,21.6162,21.6162,0
ART,20170811,11.4019,11.4019,11.4019,11.4019,138500
ASA,20170811,3.0000,3.2000,2.9000,3.0000,214400
ASD,20170811,0.5000,0.5000,0.5000,0.5000,0
ASM,20170811,9.7897,9.8693,9.6703,9.7101,3264750
ASP,20170811,4.4908,4.4908,4.3993,4.4298,22000
ATA,20170811,1.0000,1.0000,0.8000,0.8000,410110
ATG,20170811,4.0500,4.2100,3.9800,4.0000,901470
ATS,20170811,13.0000,15.0000,13.0000,15.0000,25500
AUD-X,20170811,1.2712,1.2712,1.2712,1.2712,0
AUM,20170811,10.5184,10.5184,10.5184,10.5184,0
AVF,20170811,0.5000,0.5000,0.4000,0.5000,218810
B82,20170811,2.7000,2.7000,2.6000,2.6000,1400
BAX,20170811,12.4034,12.4034,12.4034,12.4034,0
BBC,20170811,113.6787,118.6213,111.3063,111.3062,3310
BBS,20170811,11.4471,11.4471,11.4471,11.4471,200
BCC,20170811,8.0589,8.2185,7.9791,7.9791,239800
BCE,20170811,3.8119,3.8446,3.8119,3.8119,20490
BCG,20170811,5.3259,5.3637,5.2504,5.3486,307040
BCP,20170811,5.8110,5.8110,5.8110,5.8111,500
BDB,20170811,6.8196,6.8196,6.8196,6.8196,0
BDG,20170811,16.0593,16.0593,16.0593,16.0593,0
BDW,20170811,3.7303,3.7303,3.7303,3.7303,0
BED,20170811,25.9139,25.9139,25.9139,25.9139,0
BEL,20170811,6.1826,6.1826,6.1826,6.1826,0
BFC,20170811,29.5256,29.9546,29.3111,29.3826,185690
BHA,20170811,10.8782,10.8782,10.8782,10.8782,10000
BHC,20170811,3.2000,3.2000,3.2000,3.2000,0
BHN,20170811,70.6084,71.1400,70.6084,70.8742,28740
BHP,20170811,10.0316,10.0316,10.0316,10.0316,700
BHT,20170811,4.4000,4.4000,4.4000,4.4000,0
BIC,20170811,33.4904,33.4904,32.5803,32.9898,15630
BID,20170811,19.5342,19.7276,19.1474,19.6309,2439370
BII,20170811,3.5000,3.5000,3.4000,3.4000,116603
BKC,20170811,6.4000,6.6000,6.4000,6.6000,700
BLF,20170811,4.7000,4.7000,4.7000,4.7000,0
BLI,20170811,5.1839,5.1839,5.1839,5.1839,400
BLN,20170811,9.0638,9.0638,9.0638,9.0638,0
BLT,20170811,25.2790,25.2790,25.2790,25.2790,0
BMC,20170811,14.8992,14.8992,14.0621,14.4806,2920
BMD,20170811,5.2969,5.2969,5.2969,5.2969,0
BMI,20170811,24.3936,24.4755,22.7564,24.4755,10420
BMJ,20170811,4.9456,4.9456,4.9456,4.9456,0
BMN,20170811,5.5751,5.5751,5.5751,5.5751,0
BMP,20170811,55.3824,55.3824,54.8216,55.2422,177140
BMV,20170811,9.9522,9.9522,9.9522,9.9522,0
BPC,20170811,12.7652,12.7652,12.7652,12.7652,1100
BRC,20170811,8.7593,8.7593,8.7593,8.7593,0
BRL-X,20170811,3.1736,3.1736,3.1736,3.1736,0
BRR,20170811,10.7030,10.7030,10.7030,10.7030,0
BRS,20170811,4.8505,4.8505,4.8505,4.8505,0
BSC,20170811,15.4727,15.4727,15.4727,15.4727,0
BSD,20170811,31.0641,31.0641,31.0641,31.0641,0
BSG,20170811,8.8871,8.8871,8.8871,8.8871,0
BSI,20170811,11.5494,12.1629,11.4772,11.8381,66440
BSL,20170811,13.2870,13.2870,13.2870,13.2870,15000
BSP,20170811,14.7587,14.8205,14.7587,14.8205,9200
BSQ,20170811,18.6588,18.6588,18.6588,18.6588,3500
BST,20170811,10.8901,10.8901,10.8901,10.8901,0
BT1,20170811,11.6392,11.6392,11.6392,11.6392,0
BT6,20170811,5.1000,5.1000,5.1000,5.1000,0
BTB,20170811,10.3000,10.3000,10.3000,10.3000,0
BTCUSD-X,20170811,3373.8203,3372.1206,3679.7200,3650.6196,202119001600
BTD,20170811,10.5800,11.4849,10.4408,11.4848,74900
BTG,20170811,3.4518,3.4518,3.4518,3.4518,0
BTP,20170811,8.3561,8.3920,8.3202,8.3561,7820
BTR,20170811,4.9403,4.9403,4.9403,4.9403,1000
BTS,20170811,6.8932,6.8932,6.8932,6.8932,0
BTT,20170811,30.5349,30.5349,30.0223,30.0224,210
BTU,20170811,5.6002,5.6002,5.6002,5.6002,0
BTV,20170811,15.6262,15.6262,15.6262,15.6262,0
BTW,20170811,13.0013,13.0013,13.0013,13.0013,0
BVG,20170811,1.6000,1.7000,1.6000,1.6000,9500
BVH,20170811,54.1280,54.4159,53.7441,53.7442,162960
BVN,20170811,9.3344,9.3344,9.3344,9.3344,0
BVS,20170811,17.0692,17.2318,17.0692,17.2318,11500
BWA,20170811,4.0187,4.0187,4.0187,4.0187,0
BWE,20170811,21.8647,23.6138,21.8647,23.6138,152900
BXH,20170811,13.2016,13.2016,13.2016,13.2016,0
C12,20170811,16.0000,16.0000,16.0000,16.0000,0
C21,20170811,15.7637,15.8270,15.0040,15.0040,46460
C32,20170811,23.2111,23.3379,22.8306,23.0843,163250
C36,20170811,11.1154,11.1154,11.1154,11.1154,0
C47,20170811,18.4221,18.4221,17.9537,17.9537,92590
C69,20170811,4.7643,4.7643,4.6981,4.6982,43100
C71,20170811,8.3637,8.3637,8.3637,8.3637,0
C92,20170811,6.6000,7.8000,6.6000,7.8000,200
CAD,20170811,1.3000,1.3000,1.3000,1.3000,32930
CAD-X,20170811,1.2739,1.2739,1.2739,1.2739,0
CAN,20170811,22.3452,22.3452,22.3452,22.3452,0
CAP,20170811,19.5283,19.9515,19.5283,19.8911,17500
CAV,20170811,39.2760,39.2760,38.6809,38.9784,37560
CBS,20170811,14.8568,14.8568,14.8568,14.8568,0
CC1,20170811,18.6760,18.6760,18.6760,18.6760,100
CC4,20170811,10.4000,10.4000,10.4000,10.4000,0
CCI,20170811,11.8468,11.8468,11.8468,11.8468,400
CCL,20170811,4.1877,4.3503,4.1552,4.2284,363750
