<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20201118,3337.3301,3358.8899,3333.9900,3347.3000,287500
A32,20201118,28.7362,28.7362,28.7362,28.7362,0
AAA,20201118,11.4500,11.5000,11.4000,11.5000,1095490
AAM,20201118,10.7000,10.7000,10.7000,10.7000,0
AAS,20201118,6.1000,6.1000,6.0000,6.0000,99246
AAV,20201118,7.0000,7.0000,6.8000,7.0000,172300
ABC,20201118,19.6000,19.7000,16.6000,19.3000,64747
ABI,20201118,34.8826,34.8826,34.0898,34.5853,13170
ABR,20201118,28.0000,28.0000,28.0000,28.0000,2
ABS,20201118,11.2500,11.3000,11.1500,11.3000,220550
ABT,20201118,29.6910,29.6910,29.6910,29.6910,370
AC4,20201118,3.0000,3.0000,3.0000,3.0000,0
ACB,20201118,21.7600,22.1600,21.5200,21.7600,7925873
ACC,20201118,14.9542,15.0989,14.8577,14.8577,48610
ACE,20201118,29.9477,29.9477,29.9477,29.9477,100
ACL,20201118,12.5500,12.8000,12.5500,12.7500,40100
ACM,20201118,0.9000,0.9000,0.7000,0.9000,207700
ACS,20201118,13.5000,13.5000,13.5000,13.5000,100
ACV,20201118,70.4000,72.9000,70.4000,72.0000,542036
ADC,20201118,14.2167,16.1122,14.2167,14.2167,5300
ADG,20201118,58.0000,58.9000,57.1000,58.9000,75482
ADP,20201118,13.1011,13.1011,13.1011,13.1011,0
ADS,20201118,9.5997,9.7917,9.3117,9.7917,18900
AFX,20201118,8.5000,8.5000,8.4000,8.4000,43200
AG1,20201118,8.7000,8.7000,8.7000,8.7000,200
AGF,20201118,4.9000,4.9000,4.9000,4.9000,0
AGG,20201118,28.9000,29.1000,28.5000,28.8000,673990
AGM,20201118,11.6500,12.6000,11.6500,12.0500,23840
AGP,20201118,14.6000,14.7000,14.6000,14.7000,1800
AGR,20201118,5.6000,5.6000,5.2700,5.3900,810140
AGX,20201118,29.0000,29.0000,29.0000,29.0000,0
ALT,20201118,11.7000,11.7000,11.7000,11.7000,0
ALV,20201118,1.7000,1.7000,1.7000,1.7000,0
AMC,20201118,15.0224,15.0224,15.0224,15.0224,0
AMD,20201118,2.7200,2.7300,2.7000,2.7000,1382820
AME,20201118,6.9000,6.9000,6.9000,6.9000,2600
AMP,20201118,10.2000,10.2000,10.2000,10.2000,0
AMS,20201118,7.3637,7.4546,7.3637,7.4545,2725
AMV,20201118,10.8002,10.8681,10.7323,10.8681,300722
ANT,20201118,9.7000,9.7000,9.7000,9.7000,0
ANV,20201118,21.9864,22.6077,21.5084,21.8908,314530
APC,20201118,19.7000,20.5000,19.7000,20.2500,64250
APF,20201118,28.8077,28.8077,28.8077,28.8077,900
APG,20201118,8.4048,8.5763,8.4048,8.5592,807760
APH,20201118,60.8768,61.7097,60.6496,61.5583,3001870
API,20201118,8.8093,8.8093,8.8093,8.8093,1100
APL,20201118,11.0000,11.0000,11.0000,11.0000,0
APP,20201118,3.2000,3.2000,3.2000,3.2000,2000
APS,20201118,2.6000,2.7000,2.6000,2.7000,6200
APT,20201118,3.2000,3.2000,3.2000,3.2000,0
AQN,20201118,7.5000,7.5000,7.5000,7.5000,0
ARM,20201118,26.9000,26.9000,26.9000,26.9000,100
ART,20201118,2.5000,2.5000,2.4000,2.5000,180000
ASA,20201118,1.2000,1.2000,1.2000,1.2000,0
ASD,20201118,3.1000,3.1000,3.1000,3.1000,0
ASG,20201118,36.5000,36.5000,35.7000,36.0000,7050
ASM,20201118,10.8000,11.3000,10.7000,10.9000,4189210
ASP,20201118,5.6900,5.6900,5.6000,5.6700,40370
AST,20201118,51.2000,51.2000,50.7000,50.8000,103410
ATA,20201118,0.2000,0.2000,0.2000,0.2000,0
ATB,20201118,0.7000,0.7000,0.7000,0.7000,23900
ATD,20201118,9.6000,9.6000,9.6000,9.6000,0
ATG,20201118,0.6100,0.6100,0.6100,0.6100,0
ATS,20201118,26.4000,26.4000,26.4000,26.4000,0
AUD-X,20201118,1.3706,1.3706,1.3706,1.3706,0
AUM,20201118,10.5000,10.5000,10.5000,10.5000,0
AVC,20201118,23.4179,23.4179,23.4179,23.4179,1700
AVF,20201118,0.3000,0.3000,0.3000,0.3000,0
B82,20201118,0.4000,0.4000,0.4000,0.4000,0
BAB,20201118,17.9000,17.9000,17.9000,17.9000,2600
BAL,20201118,6.8000,6.8000,6.8000,6.8000,0
BAX,20201118,51.1246,51.9031,51.1246,51.9031,10400
BBC,20201118,48.5000,48.5000,48.5000,48.5000,40
BBH,20201118,16.0000,16.0000,16.0000,16.0000,0
BBM,20201118,12.5235,12.5235,12.5235,12.5235,0
BBS,20201118,11.5244,11.5244,11.5244,11.5244,0
BBT,20201118,19.0000,19.0000,19.0000,19.0000,2600
BCB,20201118,6.6000,6.6000,6.6000,6.6000,0
BCC,20201118,7.1000,7.6000,7.1000,7.6000,741242
BCE,20201118,7.8000,7.9200,7.8000,7.9200,130220
BCF,20201118,35.7557,35.7557,35.7557,35.7557,200
BCG,20201118,7.0422,7.0846,6.9149,6.9573,621390
BCM,20201118,38.0924,38.0924,37.5977,37.8945,14900
BCP,20201118,9.8000,9.8000,9.8000,9.8000,0
BDB,20201118,10.1247,10.1247,10.1247,10.1247,0
BDG,20201118,33.3731,33.3731,33.2814,33.2814,8000
BDT,20201118,16.0969,16.0969,16.0969,16.0970,7000
BDW,20201118,13.0000,13.0000,13.0000,13.0000,0
BED,20201118,30.3644,30.3644,30.3644,30.3644,0
BEL,20201118,12.0275,12.0275,12.0275,12.0275,1200
BFC,20201118,15.4889,15.5373,15.0049,15.1500,412620
BGW,20201118,26.4265,26.4265,26.4265,26.4265,0
BHA,20201118,9.0000,9.0000,9.0000,9.0000,0
BHC,20201118,2.9000,2.9000,2.9000,2.9000,0
BHG,20201118,12.0278,12.0278,12.0278,12.0278,0
BHK,20201118,11.0000,11.0000,11.0000,11.0000,400
BHN,20201118,67.0396,68.2175,66.9415,68.2175,1060
BHP,20201118,4.5000,4.5000,4.5000,4.5000,100
BHT,20201118,6.2000,6.2000,6.2000,6.2000,0
BIC,20201118,19.5000,20.2500,19.5000,20.0500,205940
BID,20201118,39.6302,39.6794,39.3352,39.3844,1572210
BII,20201118,1.1000,1.1000,1.0000,1.1000,92910
BIO,20201118,9.4509,9.4509,9.4509,9.4509,0
BKC,20201118,6.4000,6.4000,6.4000,6.4000,0
BKH,20201118,32.8369,32.8369,32.8369,32.8370,100
BLF,20201118,3.3000,3.3000,3.3000,3.3000,0
BLI,20201118,6.5153,7.4461,6.5153,7.4460,7000
BLN,20201118,1.6000,1.6000,1.6000,1.6000,0
BLT,20201118,18.9000,18.9000,18.9000,18.9000,0
BLU,20201118,10.0000,10.0000,10.0000,10.0000,0
BLW,20201118,17.0493,17.0493,17.0493,17.0493,0
BMC,20201118,10.1500,10.2000,10.0000,10.2000,6870
BMD,20201118,8.0000,8.0000,8.0000,8.0000,0
BMF,20201118,20.4000,20.4000,20.4000,20.4000,100
BMG,20201118,26.5001,26.5001,26.5001,26.5001,0
BMI,20201118,27.1903,27.5679,27.0487,27.5680,491650
BMJ,20201118,11.9996,11.9996,11.9996,11.9997,3900
BMN,20201118,5.0000,5.0000,5.0000,5.0000,0
BMP,20201118,54.5304,55.1908,53.9644,55.0965,330730
BMS,20201118,7.6000,7.6000,7.6000,7.6000,0
BMV,20201118,10.0000,10.0000,10.0000,10.0000,0
BNA,20201118,31.0284,31.4224,30.7329,31.1269,207723
BNW,20201118,8.9416,8.9416,8.9416,8.9416,0
BOT,20201118,51.4000,52.7000,51.4000,52.5000,39500
BPC,20201118,10.1000,10.1000,10.1000,10.1000,0
BPW,20201118,26.4000,26.4000,26.4000,26.4000,0
BQB,20201118,4.0000,4.0000,4.0000,4.0000,0
BRC,20201118,10.4000,10.4000,10.4000,10.4000,5530
BRL-X,20201118,5.3272,5.3272,5.3272,5.3272,0
BRR,20201118,11.7716,11.7716,11.7716,11.7716,3000
BRS,20201118,13.1175,13.1175,13.1175,13.1175,200
BSA,20201118,12.4000,12.4000,12.4000,12.4000,0
BSC,20201118,11.7000,11.7000,11.7000,11.7000,0
BSD,20201118,26.2493,26.2493,26.2493,26.2493,0
BSG,20201118,6.8000,6.8000,6.8000,6.8000,0
BSH,20201118,15.9062,15.9062,15.9062,15.9062,0
BSI,20201118,9.4000,9.6000,9.1000,9.5000,90840
BSL,20201118,9.0562,9.0562,9.0562,9.0562,0
BSP,20201118,15.7817,15.7817,15.7817,15.7818,800
BSQ,20201118,18.9000,18.9000,18.9000,18.9000,0
BSR,20201118,7.3000,8.2000,7.2000,7.3000,2984935
BST,20201118,13.2785,13.2785,13.2785,13.2785,0
BT1,20201118,10.7507,10.7507,10.7507,10.7507,0
BT6,20201118,1.0000,1.0000,1.0000,1.0000,0
BTB,20201118,5.8000,5.8000,5.8000,5.8000,0
BTCUSD-X,20201118,17645.1895,18393.9492,17352.9102,17804.0098,49064800278
BTD,20201118,22.2000,22.4000,22.0000,22.4000,9000
BTG,20201118,5.5000,5.5000,5.5000,5.5000,0
