<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20160907,3091.3301,3105.6799,3087.8799,3091.9299,187000
AAA,20160907,19.7291,19.7291,19.3703,19.7291,289105
AAM,20160907,6.7137,6.7137,6.7137,6.7137,10
ABC,20160907,15.7069,15.7069,15.7069,15.7070,500
ABI,20160907,15.5964,15.5964,15.1965,15.1965,1400
ABT,20160907,33.2699,34.0569,33.2699,34.0569,720
ACB,20160907,6.0554,6.0894,6.0214,6.0554,37441
ACC,20160907,15.6203,15.7760,15.5684,15.7760,10490
ACE,20160907,19.3629,19.3629,19.0641,19.0640,9700
ACL,20160907,3.6588,3.6588,3.6588,3.6588,0
ACM,20160907,1.9000,2.0000,1.9000,1.9000,240800
ADC,20160907,11.0372,11.0372,11.0372,11.0372,0
ADP,20160907,15.7413,15.7413,15.7413,15.7413,0
ADS,20160907,9.3352,9.3925,8.9343,9.0489,98350
AGF,20160907,8.8000,8.8000,8.8000,8.8000,0
AGM,20160907,7.7822,7.7822,7.7822,7.7822,0
AGP,20160907,17.1217,17.1217,17.1217,17.1217,100
AGR,20160907,2.5000,2.6000,2.5000,2.6000,4230
AGX,20160907,18.8049,18.8049,18.8049,18.8049,0
ALT,20160907,8.0498,8.0498,8.0498,8.0498,0
ALV,20160907,4.6097,4.9938,4.6097,4.8017,81700
AMC,20160907,19.5384,19.5384,19.5384,19.5384,0
AMD,20160907,11.3535,11.4522,11.1560,11.1561,163700
AME,20160907,2.8478,2.8478,2.8478,2.8478,0
AMV,20160907,1.6678,1.6678,1.6678,1.6678,700
ANV,20160907,2.4116,2.4116,2.4116,2.4116,50
APC,20160907,18.3351,18.5312,18.3351,18.5312,140
APG,20160907,7.3276,7.5639,6.9336,7.5639,103600
API,20160907,8.6157,8.8093,8.5189,8.7125,120900
APP,20160907,7.4066,7.4066,7.4066,7.4066,0
APS,20160907,2.6000,2.6000,2.6000,2.6000,7000
ARM,20160907,19.3048,19.3048,19.3048,19.3048,0
ASA,20160907,2.4000,2.4000,2.3000,2.4000,7800
ASD,20160907,0.5000,0.5000,0.5000,0.5000,0
ASM,20160907,12.0979,12.6550,12.0183,12.1775,593320
ASP,20160907,2.9736,3.0498,2.9736,3.0498,10150
ATA,20160907,1.4000,1.4000,1.4000,1.4000,9710
ATG,20160907,12.4000,12.8000,12.2000,12.4000,31690
ATS,20160907,7.3000,7.3000,7.3000,7.3000,0
