<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20181210,2589.1899,2599.7600,2576.2400,2584.5801,113200
A32,20181210,23.0763,23.0763,23.0763,23.0763,0
AAA,20181210,14.1218,14.8323,13.9442,14.5659,2820980
AAM,20181210,9.5129,9.5129,8.9003,9.2967,50
AAV,20181210,8.9101,9.0901,8.9101,9.0901,5850
ABC,20181210,7.8207,7.8207,7.8207,7.8207,2100
ABI,20181210,21.9233,21.9233,20.3385,21.8353,1000
ABR,20181210,3.6000,3.6000,3.6000,3.6000,100
ABT,20181210,36.5983,37.8749,36.5983,37.8749,1470
AC4,20181210,3.0001,3.0001,3.0001,3.0001,0
ACB,20181210,14.4379,14.6272,14.1538,14.4379,2669530
ACC,20181210,12.1540,12.3971,12.1540,12.3971,180
ACE,20181210,17.6654,17.6654,17.6654,17.6654,0
ACL,20181210,13.4512,13.7090,13.2793,13.5801,37030
ACM,20181210,0.8000,0.8000,0.7000,0.8000,98000
ACS,20181210,11.6466,11.6466,11.6466,11.6466,0
ACV,20181210,79.0749,80.7552,79.0749,80.0633,16770
ADC,20181210,13.6283,13.6283,13.6283,13.6283,0
ADP,20181210,9.1385,9.1385,9.1385,9.1385,0
ADS,20181210,10.2586,10.2965,10.0693,10.2964,32140
AFX,20181210,2.9398,2.9398,2.9398,2.9398,0
AG1,20181210,7.5159,7.5159,7.5159,7.5159,0
AGF,20181210,4.4900,4.4900,4.1000,4.3000,40
AGM,20181210,9.4244,9.4244,9.3387,9.4244,3390
AGP,20181210,17.0727,17.0727,17.0727,17.0727,0
AGR,20181210,3.4400,3.4400,3.4000,3.4300,22190
AGX,20181210,28.4160,28.4160,28.4160,28.4160,0
ALT,20181210,10.7715,10.7715,10.7715,10.7715,300
ALV,20181210,2.1000,2.1000,2.1000,2.1000,0
AMC,20181210,15.7316,15.7316,15.7316,15.7316,0
AMD,20181210,3.0400,3.0400,3.0000,3.0000,228050
AME,20181210,13.0998,13.0998,13.0998,13.0998,0
AMP,20181210,21.5000,21.5000,21.5000,21.5000,0
AMS,20181210,6.8122,6.8122,6.8122,6.8122,37
AMV,20181210,17.0839,17.3544,17.0388,17.3544,185900
ANT,20181210,9.0000,9.0000,9.0000,9.0000,0
ANV,20181210,25.4835,26.1653,25.1426,25.7392,642360
APC,20181210,35.6000,35.6000,34.7500,34.8000,23780
APF,20181210,19.3949,19.3949,19.3949,19.3949,10
APG,20181210,6.9468,7.8044,6.9468,7.8045,805350
API,20181210,21.7812,21.7812,19.6515,21.3940,2500
APL,20181210,13.1655,13.1655,13.1655,13.1655,0
APP,20181210,6.3725,6.8627,6.3725,6.8627,200
APS,20181210,2.9000,2.9000,2.9000,2.9000,2000
ARM,20181210,39.2727,39.2727,39.2727,39.2727,1000
ART,20181210,3.9000,4.0000,3.8000,3.9000,878989
ASA,20181210,0.7000,0.7000,0.7000,0.7000,0
ASD,20181210,7.4000,7.4000,7.4000,7.4000,0
ASM,20181210,9.1052,9.1490,9.0177,9.0615,1254280
ASP,20181210,5.4949,5.4949,5.4949,5.4949,220
AST,20181210,51.4137,51.4881,51.2649,51.4137,106390
ATA,20181210,0.4000,0.4000,0.4000,0.4000,0
ATB,20181210,0.9000,0.9000,0.8000,0.8000,11100
ATG,20181210,1.8300,1.9500,1.8300,1.9000,102780
ATS,20181210,41.7000,41.7000,41.2000,41.5000,10500
AUD-X,20181210,1.3918,1.3918,1.3918,1.3918,0
AUDUSD,20181210,0.0000,0.0000,0.0000,0.7200,140338
