<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20201030,3278.6299,3279.8601,3219.4199,3224.5300,230200
A32,20201030,27.3907,27.3907,27.3907,27.3907,100
AAA,20201030,10.8500,11.0000,10.8000,10.9000,1028570
AAM,20201030,10.8500,10.8500,10.8500,10.8500,0
AAS,20201030,6.2000,6.2000,5.9000,6.0000,248100
AAV,20201030,7.0000,7.1000,6.8000,7.0000,197800
ABC,20201030,12.5000,12.5000,12.4000,12.4000,3800
ABI,20201030,35.3781,37.5582,33.9907,34.6844,25507
ABR,20201030,22.2000,29.8000,22.2000,29.8000,300
ABS,20201030,10.6000,10.6500,10.4500,10.6500,52390
ABT,20201030,29.5457,29.5457,29.5457,29.5457,20
AC4,20201030,3.0000,3.0000,3.0000,3.0000,0
ACB,20201030,19.2800,19.4400,19.0400,19.2800,4395888
ACC,20201030,12.1131,12.8119,12.1131,12.7786,2720
ACE,20201030,28.2031,28.2031,28.2031,28.2031,0
ACL,20201030,12.7000,12.7000,12.3000,12.4000,21610
ACM,20201030,0.9000,0.9000,0.7000,0.8000,370830
ACS,20201030,15.8000,15.8000,15.8000,15.8000,0
ACV,20201030,61.7000,61.9000,61.5000,61.6000,138241
ADC,20201030,13.0793,13.0793,13.0793,13.0793,0
ADG,20201030,55.0000,55.3000,54.2000,55.2000,47590
ADP,20201030,14.2808,14.2808,14.2808,14.2808,11449
ADS,20201030,9.3117,9.3117,8.9277,9.0045,18260
AFX,20201030,7.7000,7.8000,7.7000,7.7000,52800
AG1,20201030,8.0000,8.0000,8.0000,8.0000,100
AGF,20201030,3.7000,4.8000,3.6000,4.8000,17877
AGG,20201030,27.8000,28.2000,27.7000,28.1000,546170
AGM,20201030,12.4500,12.4500,12.3500,12.4500,29460
AGP,20201030,15.5000,15.5000,15.0000,15.0000,300
AGR,20201030,4.4900,4.6900,4.4400,4.4900,181080
AGX,20201030,29.0000,29.0000,29.0000,29.0000,0
ALT,20201030,12.5000,12.5000,12.5000,12.5000,0
ALV,20201030,2.3000,2.3000,1.8000,1.8000,700
AMC,20201030,15.1140,15.1140,15.1140,15.1140,3900
AMD,20201030,2.7300,2.7600,2.7000,2.7100,982660
AME,20201030,5.5000,6.6000,5.5000,6.6000,200
AMP,20201030,10.2000,10.2000,10.2000,10.2000,0
AMS,20201030,7.7273,7.7273,7.7273,7.7273,1500
AMV,20201030,10.9361,11.0040,10.7323,10.8681,139940
