<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20180412,3203.2800,3205.2500,3177.0500,3180.1599,148200
AAA,20180412,18.7846,18.8290,18.2073,18.4738,417860
AAM,20180412,7.2715,7.2715,7.2715,7.2715,10
ABC,20180412,11.6075,11.8545,11.5252,11.7722,35100
ABI,20180412,21.7472,22.6277,21.7472,22.6277,27600
ABT,20180412,27.7608,29.1469,27.2460,28.5133,3530
AC4,20180412,5.7629,5.7629,5.7629,5.7629,0
ACB,20180412,19.7994,20.5403,19.7994,20.5403,3604332
ACC,20180412,11.1117,11.1672,11.1117,11.1673,1100
ACE,20180412,17.3833,17.7310,17.3833,17.7309,1900
ACL,20180412,3.4555,3.4555,3.4555,3.4556,300
ACM,20180412,1.1000,1.1000,1.0000,1.1000,91450
ACS,20180412,10.5943,10.5943,10.5943,10.5943,0
ACV,20180412,90.9423,92.2135,90.9423,92.1158,39417
ADC,20180412,13.7867,13.7867,13.7867,13.7867,0
ADP,20180412,8.5167,8.5167,8.2865,8.2865,1100
ADS,20180412,11.8536,11.8903,11.6701,11.7435,13120
AFX,20180412,3.5563,3.5563,3.5563,3.5563,5000
AG1,20180412,10.8386,10.8386,10.8386,10.8386,0
AGF,20180412,5.5000,5.5000,5.5000,5.5000,950
AGM,20180412,7.2553,7.2553,7.2553,7.2553,20
AGP,20180412,17.4513,17.4513,17.4513,17.4513,100
AGR,20180412,5.3000,5.3000,5.1200,5.2000,84360
AGX,20180412,23.1851,23.1851,23.1851,23.1851,0
ALT,20180412,10.2459,10.2459,10.2459,10.2459,0
ALV,20180412,6.4000,6.8000,6.3000,6.8000,189800
AMC,20180412,16.6530,16.6530,16.6530,16.6530,200
AMD,20180412,3.9000,3.9200,3.8200,3.8300,712940
AME,20180412,8.8281,8.8281,8.8281,8.8281,0
AMP,20180412,16.2000,16.2000,16.2000,16.2000,0
AMS,20180412,5.4911,5.4911,5.4911,5.4911,100
AMV,20180412,7.6179,7.6630,7.6179,7.6630,2200
ANT,20180412,10.3000,10.3000,10.3000,10.3000,0
ANV,20180412,21.3703,21.4545,21.0338,21.3283,648050
APC,20180412,34.0000,35.0000,33.5000,34.8000,44770
APF,20180412,22.5025,22.5025,22.5025,22.5024,110
APG,20180412,4.8027,4.8027,4.6312,4.7684,399590
API,20180412,27.2992,27.2992,27.2992,27.2991,500
APL,20180412,13.1655,13.1655,13.1655,13.1655,0
APP,20180412,8.2394,8.2394,8.2394,8.2394,0
APS,20180412,2.9000,3.1000,2.9000,3.0000,320400
ARM,20180412,35.7867,35.7867,35.7867,35.7867,205
ART,20180412,7.6923,7.6923,7.3504,7.4359,449439
ASA,20180412,2.9000,2.9000,2.7000,2.8000,28300
ASD,20180412,1.2000,1.2000,1.2000,1.2000,0
ASM,20180412,11.6880,12.1257,11.4253,11.9944,6489960
ASP,20180412,6.0321,6.1344,5.9771,6.1344,14460
AST,20180412,56.2295,56.2295,55.5799,55.8686,138310
ATA,20180412,1.5000,1.5000,1.5000,1.5000,0
ATB,20180412,1.4000,1.4000,1.2000,1.3000,136800
ATG,20180412,2.2800,2.3000,2.2300,2.3000,10810
ATS,20180412,48.3000,49.0000,48.2000,49.0000,12300
AUD-X,20180412,1.2878,1.2878,1.2878,1.2878,0
AUDUSD,20180412,0.0000,0.0000,0.0000,0.7800,122580
AUM,20180412,10.4867,10.4867,10.4867,10.4867,0
AVC,20180412,21.2813,21.2813,21.2813,21.2813,0
AVF,20180412,0.3000,0.3000,0.3000,0.3000,0
B82,20180412,2.2000,2.3000,2.2000,2.3000,1200
BAB,20180412,20.9175,20.9175,20.8257,20.8257,32100
BAL,20180412,20.9604,20.9604,20.9604,20.9604,0
BAX,20180412,16.7445,16.7445,16.7445,16.7445,0
BBC,20180412,74.8055,83.2834,74.8055,83.2835,110
BBM,20180412,8.9688,8.9688,8.9688,8.9688,0
BBS,20180412,8.5016,8.5016,8.5016,8.5016,100
BCC,20180412,6.5179,6.5179,6.3393,6.4286,35540
BCE,20180412,4.2172,4.3807,4.2172,4.3611,97590
BCG,20180412,4.5328,4.5328,4.4572,4.4799,1390
BCM,20180412,24.8174,24.9140,24.1415,24.8174,100200
BCP,20180412,6.7323,6.7323,6.7323,6.7323,2000
BDB,20180412,2.8932,2.8932,2.8932,2.8932,0
BDG,20180412,17.8604,17.8604,17.8604,17.8604,0
BDT,20180412,9.6044,9.6044,9.6044,9.6044,0
BDW,20180412,13.4112,13.4112,13.4112,13.4112,0
