<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20160921,3021.5801,3032.4500,3017.5400,3025.8701,115700
AAA,20160921,17.6964,18.7127,17.6964,18.5334,490346
AAM,20160921,6.7771,6.7771,6.7771,6.7771,10
ABC,20160921,15.2381,15.2381,15.2381,15.2381,500
ABI,20160921,15.1965,15.1965,14.2367,14.8766,4624
ABT,20160921,33.6277,33.6277,33.6277,33.6277,2500
ACB,20160921,5.8172,6.0213,5.8172,5.9193,181530
ACC,20160921,17.3848,17.3848,16.7101,16.8658,1710
ACE,20160921,18.2274,18.2274,18.2274,18.2274,0
ACL,20160921,3.6995,3.6995,3.6995,3.6995,0
ACM,20160921,1.8000,1.8000,1.7000,1.7000,78540
ADC,20160921,11.1041,11.1041,11.1041,11.1041,5000
ADP,20160921,17.3902,17.3902,17.3902,17.3902,0
ADS,20160921,9.6216,9.7361,9.6216,9.6788,86800
AGF,20160921,9.7000,9.7000,9.7000,9.7000,1130
AGM,20160921,8.5118,8.5118,8.2280,8.4307,27240
AGP,20160921,15.6777,15.6777,15.6777,15.6777,100
AGR,20160921,2.5000,2.5200,2.4800,2.5000,6420
AGX,20160921,18.8049,18.8049,18.8049,18.8049,0
ALT,20160921,8.8313,8.8313,8.8313,8.8313,0
ALV,20160921,4.6096,4.7056,4.5136,4.7057,121600
AMC,20160921,19.1326,19.4225,19.1326,19.4225,2100
AMD,20160921,11.2548,11.3042,11.1561,11.2054,206390
AME,20160921,2.7766,2.7766,2.7766,2.7766,0
AMV,20160921,1.6227,1.6227,1.6227,1.6227,0
ANV,20160921,2.4493,2.6189,2.4493,2.6188,23030
APC,20160921,17.9429,18.2370,17.8449,18.1390,20960
APG,20160921,7.3275,7.3275,6.8548,6.8548,72700
API,20160921,8.7125,9.2933,8.7125,9.2933,4300
APP,20160921,7.1888,7.1888,7.1888,7.1888,100
APS,20160921,2.5000,2.6000,2.5000,2.6000,75800
ARM,20160921,19.3048,19.3048,19.3048,19.3048,100
ASA,20160921,2.2000,2.2000,2.1000,2.2000,94700
ASD,20160921,0.5000,0.5000,0.5000,0.5000,0
ASM,20160921,12.1775,12.1775,11.9387,12.0979,1032870
ASP,20160921,2.9659,2.9659,2.8211,2.9506,8800
ATA,20160921,0.8100,0.9300,0.8100,0.9300,429700
ATG,20160921,13.0000,13.9000,12.6000,13.9000,253990
ATS,20160921,8.3000,8.4000,8.3000,8.4000,38400
AUD-X,20160921,1.3231,1.3231,1.3231,1.3231,0
AVF,20160921,0.3000,0.3000,0.3000,0.3000,0
B82,20160921,5.1000,5.1000,5.1000,5.1000,13050
BBC,20160921,79.6551,83.0970,78.6717,78.6717,5170
BBS,20160921,10.4997,10.4997,10.4997,10.4997,100
BCC,20160921,13.2522,13.9460,13.1134,13.2522,967555
BCE,20160921,3.7009,3.7587,3.6546,3.7356,44500
BCG,20160921,4.3968,4.4044,4.2533,4.3968,242850
BCP,20160921,5.6105,5.6105,5.6105,5.6105,0
BDB,20160921,3.9290,3.9290,3.9290,3.9290,0
BDG,20160921,18.1352,18.1352,18.1352,18.1352,300
BDW,20160921,8.4311,8.4311,8.4311,8.4311,0
BED,20160921,23.1347,23.1347,23.1347,23.1347,0
BEL,20160921,4.4411,5.3119,4.4411,5.3118,1100
BFC,20160921,24.7922,24.9901,24.2648,24.6604,161740
BHC,20160921,2.7000,2.7000,2.7000,2.7000,0
BHP,20160921,10.9667,10.9667,10.9667,10.9667,0
BHT,20160921,2.7389,2.7389,2.7389,2.7389,400
BIC,20160921,38.3552,38.3552,37.3717,37.4611,13170
BID,20160921,14.0589,14.5038,14.0589,14.3258,960130
BII,20160921,21.9000,21.9000,21.6000,21.8000,408004
BKC,20160921,6.8000,6.8000,6.8000,6.8000,0
BLF,20160921,3.6000,3.7000,3.6000,3.7000,11000
BLI,20160921,4.2499,4.2499,4.2499,4.2499,0
BLN,20160921,9.1083,9.1083,9.1083,9.1083,0
BMC,20160921,11.4146,11.4146,11.1371,11.3353,12200
BMI,20160921,21.1715,21.5303,20.9562,21.5304,232190
BMJ,20160921,3.9658,3.9658,3.9658,3.9658,500
BMN,20160921,5.5955,5.5955,5.5955,5.5955,0
BMP,20160921,65.1900,66.3337,65.1900,66.2956,114790
BPC,20160921,15.5539,15.6256,15.4822,15.6255,11000
BRC,20160921,7.4419,7.9983,7.4419,7.9983,110
BRL-X,20160921,3.2561,3.2561,3.2561,3.2561,0
BSC,20160921,32.2993,32.2993,32.2993,32.2993,0
BSI,20160921,7.1149,7.6381,7.1149,7.6337,48930
BSP,20160921,18.9158,18.9158,18.9158,18.9158,5900
BST,20160921,9.0761,9.0761,9.0761,9.0761,0
BT6,20160921,5.5000,5.5000,5.5000,5.5000,0
BTCUSD-X,20160921,603.5880,595.8830,603.5880,597.1490,8277620000
BTG,20160921,3.2430,3.2430,3.2430,3.2430,0
BTH,20160921,9.3000,9.3000,9.3000,9.3000,0
BTP,20160921,8.9126,9.0456,8.9126,9.0456,920
BTR,20160921,4.7964,4.7964,4.7964,4.7964,0
BTS,20160921,9.7087,9.7087,9.7087,9.7087,10
BTT,20160921,25.5557,27.0202,25.5557,27.0201,30
BTU,20160921,5.7745,5.7745,5.7745,5.7745,0
BTW,20160921,12.1006,12.1006,12.1006,12.1006,100
BVG,20160921,0.9000,0.9000,0.9000,0.9000,0
BVH,20160921,57.8302,59.5283,57.0755,59.4340,448600
BVN,20160921,6.5570,6.6456,6.2026,6.2025,500
BVS,20160921,13.4115,13.7366,13.3302,13.5741,369120
BWA,20160921,5.6589,5.6589,5.6589,5.6589,0
BXH,20160921,16.3520,16.3520,16.3520,16.3520,0
C21,20160921,9.7926,9.7926,9.7926,9.7926,0
