<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AUD-X,20180220,1.2644,1.2644,1.2644,1.2644,0
BRL-X,20180220,3.2331,3.2331,3.2331,3.2331,0
BTCUSD-X,20180220,11403.7051,11403.7051,11403.7051,11403.7051,0
CAD-X,20180220,1.2567,1.2567,1.2567,1.2567,0
CL-F,20180220,61.6300,62.7400,61.5800,61.9000,181179
CNY-X,20180220,6.3484,6.3484,6.3484,6.3484,0
DOGE-USD,20180220,0.0067,0.0083,0.0064,0.0071,107911000
ETHUSD-X,20180220,895.3710,895.3710,895.3710,895.3710,0
EUR-X,20180220,0.8065,0.8065,0.8065,0.8065,0
GBP-X,20180220,0.7147,0.7147,0.7147,0.7147,0
GC-F,20180220,1348.4000,1350.2000,1328.5000,1328.8000,110
HKD-X,20180220,7.8218,7.8218,7.8218,7.8218,0
INR-X,20180220,64.5050,64.5050,64.5050,64.5050,0
JPY-X,20180220,106.7090,106.7090,106.7090,106.7090,0
KRW-X,20180220,1066.7100,1066.7100,1066.7100,1066.7100,0
LINK-USD,20180220,0.7713,0.8203,0.6982,0.6999,11664800
RUB-X,20180220,56.3782,56.3782,56.3782,56.3782,0
SAR-X,20180220,3.7461,3.7461,3.7461,3.7461,0
SGD-X,20180220,1.3143,1.3143,1.3143,1.3143,0
SI-F,20180220,16.4250,16.4250,16.4250,16.4250,1
USDCHF,20180220,0.9400,0.9400,0.9400,0.9400,0
VND-X,20180220,22662.0000,22662.0000,22662.0000,22662.0000,0
XRP-USD,20180220,1.1445,1.1745,1.0836,1.0895,806673024
ZAR-X,20180220,11.6732,11.6732,11.6732,11.6732,0
^AEX,20180220,528.6800,533.3300,528.0200,532.9300,70868200
^AORD,20180220,6045.6001,6059.1001,6026.8999,6047.2998,768469200
^ATX,20180220,3409.7800,3417.5400,3392.1699,3402.9600,3718300
^BFX,20180220,3921.0500,3941.5200,3920.3601,3938.6201,22276100
^BSESN,20180220,33913.9414,33960.9492,33657.8906,33703.5898,19200
^DJI,20180220,25124.9102,25179.0098,24884.1895,24964.7500,421510000
^FCHI,20180220,5257.4302,5291.8101,5249.8501,5289.8599,75702000
^FTSE,20180220,7247.7002,7264.7998,7202.1001,7246.7998,679057900
^GDAXI,20180220,12403.6299,12496.0996,12333.7900,12487.9004,87127600
^GOLD,20180220,0.0000,0.0000,0.0000,1329.3400,222645
^GSPC,20180220,2722.9900,2737.6001,2706.7600,2716.2600,3627610000
^HSI,20180220,31165.2891,31339.6895,30720.4805,30873.6309,2033432100
^IXIC,20180220,7209.0298,7295.9502,7206.0000,7234.3101,1911170000
^JKSE,20180220,6687.2300,6693.4702,6625.7402,6662.8799,125483200
^KLSE,20180220,1855.3800,1861.1000,1852.9600,1855.9900,114576800
^KS11,20180220,2433.3501,2438.4800,2411.2300,2415.1201,421500
^N225,20180220,22054.3203,22063.8691,21831.4492,21925.0996,67500
^NYA,20180220,12817.1396,12855.7197,12730.0098,12763.3398,3627610000
^NZ50,20180220,8200.2695,8200.2695,8200.2695,8200.2695,0
^OIL,20180220,0.0000,0.0000,0.0000,61.4800,25511
^OMXSPI,20180220,570.5000,570.5000,570.5000,570.5000,0
^OSEAX,20180220,906.2800,906.2800,906.2800,906.2800,0
^SSMI,20180220,8981.3896,8981.3896,8981.3896,8981.3896,0
^STI,20180220,3483.3501,3485.3799,3463.9299,3476.5300,258431200
