<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20200616,2912.8301,2931.7800,2909.1299,2931.7500,223300
A32,20200616,25.2763,25.2763,25.2763,25.2763,100
AAA,20200616,11.1104,11.5676,11.3390,11.5219,1519730
AAM,20200616,11.0000,11.1000,11.0000,11.0000,4700
AAV,20200616,5.6000,5.7000,5.4000,5.6000,386600
ABC,20200616,9.2283,9.2283,9.2283,9.2283,0
ABI,20200616,28.0211,28.0211,26.9583,27.0549,17400
ABR,20200616,29.9000,29.9000,29.9000,29.9000,0
ABS,20200616,8.3846,8.8846,8.3077,8.8462,257220
ABT,20200616,29.5457,29.5457,29.5457,29.5457,0
AC4,20200616,3.0000,3.0000,3.0000,3.0000,0
ACB,20200616,14.5231,14.8923,14.5231,14.6462,4198360
ACC,20200616,12.6455,12.6455,12.5790,12.5789,1240
ACE,20200616,26.4431,26.4431,26.4431,26.4431,0
ACL,20200616,10.2273,10.6591,10.2273,10.5909,23550
ACM,20200616,0.7000,0.8000,0.6000,0.8000,1028849
ACS,20200616,10.1000,10.1000,10.1000,10.1000,0
ACV,20200616,62.5000,63.7000,62.4000,63.4000,167434
ADC,20200616,13.7428,13.7428,13.7428,13.7428,800
ADG,20200616,49.4884,49.4884,48.0000,48.0000,16300
ADP,20200616,9.1864,9.1864,9.1864,9.1864,0
ADS,20200616,8.6397,8.6397,8.6222,8.6310,7420
AFX,20200616,4.6000,5.2000,4.5000,4.7000,48000
AG1,20200616,10.3001,10.3001,10.3001,10.3000,100
AGF,20200616,2.9000,2.9000,2.9000,2.9000,0
AGG,20200616,24.6386,24.8205,24.0931,24.6386,302290
AGM,20200616,13.5208,13.5660,13.0686,13.0686,23680
AGP,20200616,15.9509,15.9509,15.9509,15.9509,3
AGR,20200616,3.6500,3.7500,3.6300,3.7500,532370
AGX,20200616,26.2008,27.1712,26.2008,27.1713,1200
ALT,20200616,11.9710,11.9710,11.9710,11.9710,0
ALV,20200616,1.8000,1.8000,1.8000,1.8000,0
AMC,20200616,15.6638,15.6638,15.6638,15.6638,2500
AMD,20200616,3.3400,3.4900,3.2700,3.4100,3939850
AME,20200616,7.1000,7.1000,7.1000,7.1000,200
AMP,20200616,10.2000,10.2000,10.2000,10.2000,0
AMS,20200616,6.1818,6.7272,6.1818,6.7273,3200
AMV,20200616,10.9360,11.4794,10.9360,11.4115,708369
ANT,20200616,10.7000,10.7000,10.7000,10.7000,2500
ANV,20200616,17.2068,17.6847,16.8722,17.2068,335280
APC,20200616,21.3000,22.0000,20.5000,21.8000,27190
APF,20200616,21.0000,21.0000,21.0000,21.0000,2000
APG,20200616,7.1355,7.7015,7.1355,7.7015,811610
API,20200616,9.2933,9.3901,9.2933,9.2933,2100
APL,20200616,12.8000,12.8000,12.8000,12.8000,0
APP,20200616,4.0000,4.0000,4.0000,4.0000,2400
APS,20200616,2.5000,2.5000,2.4000,2.5000,8400
APT,20200616,4.3000,4.3000,4.3000,4.3000,0
AQN,20200616,7.5000,7.5000,7.5000,7.5000,0
ARM,20200616,23.0000,23.0000,23.0000,23.0000,0
ART,20200616,2.7000,2.8000,2.7000,2.7000,1493530
ASA,20200616,1.1000,1.1000,1.1000,1.1000,0
ASD,20200616,3.1000,3.1000,3.1000,3.1000,0
ASM,20200616,5.7000,5.8300,5.6700,5.8100,3137050
ASP,20200616,5.1973,5.1973,5.0409,5.0593,72920
AST,20200616,50.3028,50.7912,50.3028,50.7912,75930
ATA,20200616,0.2000,0.2000,0.2000,0.2000,0
ATB,20200616,0.6000,0.7000,0.6000,0.6000,290900
ATD,20200616,9.6000,9.6000,9.6000,9.6000,0
ATG,20200616,0.8900,0.8900,0.8700,0.8900,478160
ATS,20200616,26.7000,26.7000,26.7000,26.7000,0
AUD-X,20200616,1.4503,1.4503,1.4503,1.4503,0
AUDUSD,20200616,0.0000,0.0000,0.0000,0.6900,204154
AUM,20200616,10.5000,10.5000,10.5000,10.5000,0
AVC,20200616,21.6159,21.6159,21.6159,21.6159,0
AVF,20200616,0.4000,0.4000,0.4000,0.4000,0
B82,20200616,0.5000,0.5000,0.5000,0.5000,0
BAB,20200616,16.6972,16.6972,16.6972,16.6972,2600
BAL,20200616,7.5000,7.5000,7.5000,7.5000,0
BAX,20200616,30.0331,35.9412,30.0331,35.9413,600
BBC,20200616,47.9000,47.9000,47.5500,47.5500,430
BBH,20200616,25.5994,25.5994,25.5994,25.5994,0
BBM,20200616,14.3130,14.3130,14.3130,14.3130,0
BBS,20200616,10.9622,10.9622,10.9622,10.9622,0
BBT,20200616,17.4000,17.4000,17.4000,17.4000,0
BCB,20200616,6.6000,6.6000,6.6000,6.6000,0
BCC,20200616,6.4286,6.6072,6.2500,6.4286,53664
BCE,20200616,6.7782,6.9873,6.7782,6.8130,64860
BCF,20200616,44.1092,44.1092,44.1092,44.1092,0
BCG,20200616,4.6460,4.6687,4.4723,4.4950,278550
BCM,20200616,24.7353,26.6152,24.7353,26.6152,20000
BCP,20200616,11.0000,11.0000,11.0000,11.0000,0
BDB,20200616,10.1247,10.1247,10.1247,10.1247,0
BDG,20200616,25.4656,25.4656,25.4656,25.4655,100
BDT,20200616,14.7384,15.8589,14.3937,14.3937,10420
BDW,20200616,13.4810,13.4810,13.4810,13.4810,0
BED,20200616,30.3644,30.3644,30.3644,30.3644,0
BEL,20200616,8.7950,8.7950,8.7950,8.7950,0
BFC,20200616,11.1596,11.2968,10.8852,11.2511,337480
BGW,20200616,18.8913,18.8913,18.8913,18.8913,0
BHA,20200616,10.0000,10.0000,10.0000,10.0000,0
BHC,20200616,2.5000,2.5000,2.5000,2.5000,0
BHG,20200616,12.0278,12.0278,12.0278,12.0278,0
BHK,20200616,10.9117,10.9117,10.9117,10.9117,100
BHN,20200616,52.5127,52.5127,52.1201,52.1201,390
BHP,20200616,6.0000,6.0000,6.0000,6.0000,0
BHT,20200616,5.5000,5.5000,5.5000,5.5000,0
BIC,20200616,20.1768,20.4650,19.2160,20.4650,137440
BID,20200616,40.8103,40.9086,39.8269,40.0236,958780
BII,20200616,0.9000,1.0000,0.8000,1.0000,1037520
BIO,20200616,9.4507,9.4507,9.4507,9.4507,0
BKC,20200616,6.1000,6.1000,6.1000,6.1000,1305
BKH,20200616,36.7507,36.7507,36.7507,36.7507,0
BLF,20200616,2.9000,2.9000,2.9000,2.9000,0
BLI,20200616,5.7779,5.7779,5.7779,5.7779,0
BLN,20200616,1.2000,1.2000,1.2000,1.2000,0
BLT,20200616,14.0000,14.0000,14.0000,14.0000,0
BLU,20200616,10.0000,10.0000,10.0000,10.0000,0
BLW,20200616,17.0015,17.0015,17.0015,17.0015,0
BMC,20200616,10.8068,10.8534,10.6205,10.7136,32080
BMD,20200616,10.7999,10.7999,10.7999,10.7999,0
BMF,20200616,17.1000,17.1000,17.1000,17.1000,0
BMG,20200616,25.5526,25.5526,25.5526,25.5526,0
BMI,20200616,20.2039,21.0064,20.2039,20.6760,62430
BMJ,20200616,8.0419,8.0419,8.0419,8.0419,0
BMN,20200616,5.0000,5.0000,5.0000,5.0000,0
BMP,20200616,44.1551,44.9499,43.2720,43.8902,142680
BMS,20200616,3.8000,3.8000,3.8000,3.8000,7800
BMV,20200616,9.9522,9.9522,9.9522,9.9522,0
BNW,20200616,8.0477,8.0477,8.0477,8.0477,0
BOT,20200616,51.0000,51.2000,50.9000,51.1000,28800
BPC,20200616,9.9091,9.9091,9.9091,9.9091,1000
BPW,20200616,34.8000,34.8000,34.8000,34.8000,0
BQB,20200616,4.5000,4.5000,4.5000,4.5000,0
BRC,20200616,10.0500,10.0500,10.0500,10.0500,310
BRL-X,20200616,5.2436,5.2436,5.2436,5.2436,0
BRR,20200616,8.1505,8.1505,8.1505,8.1505,0
BRS,20200616,11.7221,11.7221,11.7221,11.7221,0
BSA,20200616,11.1506,11.3208,11.1506,11.2357,30510
BSC,20200616,15.2000,15.2000,15.2000,15.2000,0
BSD,20200616,31.0619,31.0619,31.0619,31.0619,0
BSG,20200616,10.2000,10.2000,10.2000,10.2000,0
BSH,20200616,17.1225,17.1225,17.1225,17.1225,0
BSI,20200616,8.3000,8.3000,7.8100,7.9800,6780
BSL,20200616,10.1351,10.1351,10.1351,10.1351,1600
BSP,20200616,14.7064,14.8815,14.7064,14.8814,16500
BSQ,20200616,19.5004,19.5004,19.5004,19.5004,0
BSR,20200616,6.7000,7.2000,6.7000,7.1000,3224145
BST,20200616,12.5304,12.5304,12.5304,12.5304,600
BT1,20200616,14.2782,14.2782,14.2782,14.2782,0
BT6,20200616,1.3000,1.3000,1.3000,1.3000,0
BTB,20200616,7.0000,7.0000,7.0000,7.0000,0
BTCUSD,20200616,0.0000,0.0000,0.0000,9479.3799,121591
BTCUSD-X,20200616,9480.2539,9480.2539,9480.2539,9480.2539,0
BTD,20200616,19.0623,19.0623,19.0623,19.0623,1000
BTG,20200616,5.5000,5.5000,5.5000,5.5000,0
BTH,20200616,3.3000,3.3000,3.3000,3.3000,0
BTN,20200616,3.0000,3.0000,3.0000,3.0000,0
BTP,20200616,13.2887,13.5675,13.1958,13.5675,26200
BTR,20200616,2.5756,2.5756,2.5756,2.5756,0
BTS,20200616,3.6893,4.1748,3.5922,3.9806,1100
BTT,20200616,37.9747,38.0721,37.9260,37.9260,2510
BTU,20200616,10.1034,10.1034,10.1034,10.1034,0
BTV,20200616,25.0554,25.0554,25.0554,25.0554,0
BTW,20200616,32.2616,32.2616,32.2616,32.2616,0
BUD,20200616,3.4393,3.4393,3.4393,3.4393,100
BVG,20200616,1.4000,1.4000,1.4000,1.4000,30000
BVH,20200616,47.3093,48.4920,46.9150,48.4920,641350
BVN,20200616,11.7000,11.7000,11.7000,11.7000,0
BVS,20200616,8.7461,9.3905,8.7461,9.0223,157100
BWA,20200616,4.5075,4.5075,4.5075,4.5075,0
BWE,20200616,22.4773,23.0079,22.4773,23.0079,212360
BWS,20200616,30.9552,30.9552,30.9552,30.9552,300
BXH,20200616,12.7685,12.7685,12.7685,12.7685,0
BXT,20200616,10.5000,10.5000,10.5000,10.5000,0
C12,20200616,3.9000,3.9000,3.9000,3.9000,0
C21,20200616,14.8947,14.8947,14.8947,14.8947,80
C22,20200616,12.6145,12.6145,12.6145,12.6145,300
C32,20200616,20.3177,20.5771,20.2313,20.5771,54630
C36,20200616,9.5003,9.5003,9.5003,9.5003,0
C47,20200616,9.3204,10.0971,9.3204,9.3204,6020
C4G,20200616,6.2232,6.4036,6.1330,6.4035,519230
C69,20200616,5.9730,6.1657,5.8767,6.0694,158520
C71,20200616,7.6000,7.6000,7.6000,7.6000,0
C92,20200616,3.6000,3.8000,3.5000,3.8000,3626
CAB,20200616,140.9000,140.9000,140.9000,140.9000,0
CAD,20200616,0.4000,0.4000,0.4000,0.4000,0
CAD-X,20200616,1.3534,1.3534,1.3534,1.3534,0
CAG,20200616,84.3944,84.3944,84.3944,84.3944,0
CAM,20200616,15.7000,15.7000,15.7000,15.7000,0
CAN,20200616,20.9797,20.9797,20.9797,20.9797,0
CAP,20200616,26.6879,26.8751,26.6879,26.7815,6200
CAT,20200616,8.2565,8.2565,8.2565,8.2565,3600
CAV,20200616,62.1389,65.2600,62.1389,65.2600,200
CBC,20200616,9.7000,9.7000,9.7000,9.7000,0
CBI,20200616,4.4000,4.4000,4.4000,4.4000,0
CBS,20200616,7.9000,7.9000,7.9000,7.9000,0
CC1,20200616,14.7401,14.7401,14.7401,14.7401,0
CC4,20200616,9.0000,9.0000,9.0000,9.0000,0
CCA,20200616,6.8618,6.8618,6.8618,6.8618,100
CCH,20200616,3.9000,3.9000,3.9000,3.9000,0
CCI,20200616,13.1238,13.1238,12.5231,12.5231,2980
CCL,20200616,6.0768,6.2036,6.0677,6.1583,124300
CCM,20200616,25.4546,30.6220,25.4546,30.6220,400
CCP,20200616,14.9000,14.9000,14.9000,14.9000,0
CCR,20200616,10.7194,10.7194,10.7194,10.7194,0
