<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20210309,3415.3401,3429.1499,3328.3101,3359.2900,407700
A32,20210309,35.6000,35.6000,35.6000,35.6000,0
AAA,20210309,14.7000,14.7500,14.5000,14.7000,1715900
AAM,20210309,11.0000,11.0000,11.0000,11.0000,2100
AAS,20210309,9.2000,9.2000,8.7000,8.9000,1656800
AAV,20210309,14.8000,14.8000,14.4000,14.6000,454674
ABB,20210309,13.1000,14.2000,13.1000,14.0000,6414400
ABC,20210309,17.9000,17.9000,17.4000,17.5000,12900
ABI,20210309,42.0176,42.0176,41.1257,41.6212,6900
ABR,20210309,26.4000,26.4000,21.0000,21.0000,200
ABS,20210309,36.5000,37.0000,35.7000,37.0000,55500
ABT,20210309,30.0000,32.0500,30.0000,32.0500,900
AC4,20210309,4.2000,4.2000,4.2000,4.2000,0
ACB,20210309,25.2000,25.8400,24.8800,25.6400,8819900
ACC,20210309,15.8000,16.1000,15.7500,16.0000,36000
ACE,20210309,28.9784,30.0445,28.9784,29.1723,700
ACL,20210309,14.0000,14.0000,13.7500,13.9500,58500
ACM,20210309,1.9000,1.9000,1.7000,1.9000,3223142
ACS,20210309,15.4000,15.4000,15.4000,15.4000,0
ACV,20210309,76.7000,76.8000,75.1000,75.1000,429100
ADC,20210309,22.7466,22.7466,22.7466,22.7467,3000
ADG,20210309,60.0000,60.5000,59.9000,60.1000,74300
ADP,20210309,21.5372,21.5372,21.5372,21.5372,0
ADS,20210309,16.8475,16.8955,15.8395,16.8475,442900
AFX,20210309,14.3000,14.7000,14.2000,14.4000,186600
AG1,20210309,9.1000,9.2000,9.0000,9.0000,38300
AGF,20210309,4.3000,4.3000,4.3000,4.3000,0
AGG,20210309,37.9000,38.0000,37.2000,38.0000,1358600
AGM,20210309,14.2500,14.2500,13.8000,13.8000,40300
AGP,20210309,17.0000,17.2000,16.5000,16.5000,6800
AGR,20210309,12.2000,12.2500,11.8000,12.1000,1543000
AGX,20210309,37.5000,37.5000,37.5000,37.5000,0
ALT,20210309,12.2000,12.2000,12.2000,12.2000,0
ALV,20210309,2.4000,2.4000,2.4000,2.4000,0
AMC,20210309,18.3201,18.3201,18.3201,18.3201,1000
AMD,20210309,3.1700,3.3000,3.1400,3.2500,4936600
AME,20210309,8.3000,8.3000,8.3000,8.3000,0
AMP,20210309,10.2000,10.2000,10.2000,10.2000,0
AMS,20210309,12.7000,12.7000,11.1000,12.4000,327100
AMV,20210309,12.8000,12.9000,12.5000,12.7000,542789
ANT,20210309,7.7000,7.7000,7.7000,7.7000,0
ANV,20210309,23.4500,23.5000,23.0000,23.1000,407400
APC,20210309,23.1000,24.7000,23.1000,24.7000,170100
APF,20210309,50.1290,52.0142,48.8436,51.5000,242600
APG,20210309,8.4648,8.4905,8.3190,8.3791,1148200
APH,20210309,50.2000,50.2000,49.0000,49.4000,518300
API,20210309,24.1000,24.4000,22.9000,23.2000,571500
APL,20210309,11.0000,11.0000,11.0000,11.0000,0
APP,20210309,6.6000,6.6000,6.6000,6.6000,10515
APS,20210309,8.4000,8.4000,8.1000,8.4000,1118510
APT,20210309,3.6000,3.6000,3.6000,3.6000,0
AQN,20210309,7.5000,7.5000,7.5000,7.5000,0
ARM,20210309,36.5000,36.5000,36.5000,36.5000,0
ART,20210309,6.0000,6.1000,5.7000,5.9000,5223928
ASA,20210309,1.5000,1.5000,1.5000,1.5000,0
ASD,20210309,7.0000,7.0000,7.0000,7.0000,0
ASG,20210309,37.2000,37.5000,37.0000,37.5000,4200
ASM,20210309,16.4500,17.3500,16.1000,16.8000,4269500
ASP,20210309,7.9300,7.9300,7.6000,7.8900,375900
AST,20210309,64.1000,64.1000,63.4000,63.5000,38900
ATA,20210309,0.3000,0.3000,0.3000,0.3000,0
ATB,20210309,2.0000,2.0000,1.8000,2.0000,466900
ATD,20210309,9.6000,9.6000,9.6000,9.6000,0
ATG,20210309,0.6100,0.6100,0.6100,0.6100,0
ATS,20210309,34.0000,34.0000,34.0000,34.0000,0
AUD-X,20210309,1.3060,1.3060,1.3060,1.3060,0
AUM,20210309,10.5000,10.5000,10.5000,10.5000,0
AVC,20210309,24.3186,24.3186,24.3186,24.3186,0
AVF,20210309,0.4000,0.4000,0.4000,0.4000,0
B82,20210309,1.2000,1.2000,1.2000,1.2000,0
BAB,20210309,30.2000,30.2000,30.2000,30.2000,4300
BAL,20210309,9.8000,9.8000,9.0000,9.0000,4200
BAX,20210309,67.5606,68.9447,66.5225,66.6090,40700
BBC,20210309,66.0000,66.0000,66.0000,66.0000,1600
BBH,20210309,16.0000,16.0000,16.0000,16.0000,0
BBM,20210309,12.6177,12.6177,12.6177,12.6177,0
BBS,20210309,11.3000,11.3000,11.3000,11.3000,0
BBT,20210309,18.0000,18.0000,18.0000,18.0000,200
BCB,20210309,6.6000,6.6000,6.6000,6.6000,0
BCC,20210309,9.6000,10.5000,9.4000,10.5000,4004283
BCE,20210309,13.8500,14.0500,13.8000,13.9000,226100
BCF,20210309,40.0000,40.0000,39.5000,40.0000,3600
BCG,20210309,14.2910,14.8922,13.5973,14.1985,1880000
BCM,20210309,58.0000,58.2000,57.8000,57.9000,67400
BCP,20210309,9.0000,9.0000,9.0000,9.0000,0
BDB,20210309,11.8000,11.8000,11.8000,11.8000,1000
BDG,20210309,42.0000,42.6000,41.5000,42.0000,8800
BDT,20210309,20.9260,20.9260,20.9260,20.9260,0
BDW,20210309,16.5000,16.5000,16.5000,16.5000,0
BED,20210309,26.6838,26.6838,26.6838,26.6838,0
BEL,20210309,10.0229,10.0229,10.0229,10.0229,0
BFC,20210309,20.4000,20.6000,19.8000,20.1000,410800
BGW,20210309,19.5752,19.5752,19.5752,19.5752,0
BHA,20210309,10.0000,10.0000,10.0000,10.0000,0
BHC,20210309,2.5000,2.5000,2.5000,2.5000,0
BHG,20210309,10.2386,10.2386,10.2386,10.2386,0
BHK,20210309,11.9000,11.9000,11.9000,11.9000,1
BHN,20210309,73.0000,73.0000,71.0000,71.0000,4200
BHP,20210309,8.3000,8.3000,8.3000,8.3000,800
BHT,20210309,9.0000,9.0000,9.0000,9.0000,0
BIC,20210309,20.8500,21.1000,20.5500,21.0000,109700
BID,20210309,42.4000,42.4000,41.5000,41.8500,2430700
BII,20210309,6.8000,6.8000,6.6000,6.7000,956903
BIO,20210309,9.4509,9.4509,9.4509,9.4509,0
BKC,20210309,5.2000,5.5000,5.2000,5.5000,1020
BKG,20210309,12.1000,12.1000,11.5000,11.8000,189500
BKH,20210309,29.6869,29.6869,29.6869,29.6869,100
BLF,20210309,3.4000,3.4000,3.4000,3.4000,0
BLI,20210309,11.7275,12.0998,10.2383,12.0998,3011
BLN,20210309,1.6000,1.6000,1.6000,1.6000,0
BLT,20210309,20.0000,20.0000,20.0000,20.0000,0
BLU,20210309,10.0000,10.0000,10.0000,10.0000,0
BLW,20210309,17.0493,17.0493,17.0493,17.0493,0
BMC,20210309,18.2000,20.2000,18.1000,20.0000,291000
BMD,20210309,7.5000,7.5000,7.5000,7.5000,0
BMF,20210309,16.8000,16.8000,16.8000,16.8000,0
BMG,20210309,26.5001,26.5001,26.5001,26.5001,0
BMI,20210309,24.8301,25.9630,24.5469,25.6326,718900
BMJ,20210309,19.0000,19.0000,19.0000,19.0000,200
BMN,20210309,5.0000,5.0000,5.0000,5.0000,0
BMP,20210309,60.0507,60.7331,59.5632,59.7582,248900
BMS,20210309,7.4000,7.5000,7.4000,7.5000,11600
BMV,20210309,5.6000,5.6000,5.6000,5.6000,0
BNA,20210309,42.8000,45.8000,41.1000,43.0000,413150
BNW,20210309,8.9416,8.9416,8.9416,8.9416,0
BOT,20210309,53.0000,53.0000,53.0000,53.0000,600
BPC,20210309,12.5000,12.5000,12.5000,12.5000,3700
BPW,20210309,22.5000,22.5000,22.5000,22.5000,0
BQB,20210309,4.6000,5.0000,4.6000,5.0000,1900
BRC,20210309,12.2000,12.2000,12.2000,12.2000,1000
BRL-X,20210309,5.8746,5.8746,5.8746,5.8746,0
BRR,20210309,12.0000,12.0000,12.0000,12.0000,0
BRS,20210309,13.1175,13.1175,13.1175,13.1175,0
BSA,20210309,13.4000,14.0000,13.4000,14.0000,41374
BSC,20210309,15.0000,15.0000,15.0000,15.0000,0
BSD,20210309,25.7632,25.7632,25.7632,25.7632,0
BSG,20210309,7.1000,8.1000,6.6000,8.1000,1300
BSH,20210309,20.0496,20.0496,20.0496,20.0496,0
BSI,20210309,15.0000,15.5000,14.8000,15.2000,1539100
BSL,20210309,9.7236,10.0095,9.7236,9.9142,6100
BSP,20210309,16.2709,16.2709,16.0817,16.0817,3400
BSQ,20210309,23.0000,23.0000,23.0000,23.0000,0
BSR,20210309,16.4000,16.4000,15.4000,15.6000,27603028
BST,20210309,17.0000,17.0000,17.0000,17.0000,0
BT1,20210309,14.7595,14.7595,14.7595,14.7595,100
BT6,20210309,1.9000,1.9000,1.9000,1.9000,0
BTB,20210309,5.6000,5.6000,5.6000,5.6000,1200
